,id,Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year,Product_type,Year,Date,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,day_of_week_enc_1,day_of_week_enc_2,day_of_week_enc_3,day_of_week_enc_4,day_of_week_enc_5,day_of_week_enc_6,day_of_week_enc_7,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,Produktgruppe_enc
3527,1506025,2015-06-02,247.548656142778,7.0,14.25,14.0,61.0,0.0,1,153,Tuesday,2015,23,2,0,0,0,0,0,30,1,0,Cake,2015,2015-06-02,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3525,1506023,2015-06-02,132.861613332833,7.0,14.25,14.0,61.0,0.0,1,153,Tuesday,2015,23,2,0,0,0,0,0,30,1,0,Croissant,2015,2015-06-02,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3526,1506024,2015-06-02,57.1617006882767,7.0,14.25,14.0,61.0,0.0,1,153,Tuesday,2015,23,2,0,0,0,0,0,30,1,0,Pastry,2015,2015-06-02,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3528,1506031,2015-06-03,92.2734256379415,6.0,15.25,18.0,21.0,0.0,2,154,Wednesday,2015,23,2,0,0,0,0,0,30,1,0,Bread,2015,2015-06-03,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3530,1506033,2015-06-03,118.973513836699,6.0,15.25,18.0,21.0,0.0,2,154,Wednesday,2015,23,2,0,0,0,0,0,30,1,0,Croissant,2015,2015-06-03,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3531,1506035,2015-06-03,257.703580420418,6.0,15.25,18.0,21.0,0.0,2,154,Wednesday,2015,23,2,0,0,0,0,0,30,1,0,Cake,2015,2015-06-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3529,1506032,2015-06-03,350.831237309121,6.0,15.25,18.0,21.0,0.0,2,154,Wednesday,2015,23,2,0,0,0,0,0,30,1,0,Roles,2015,2015-06-03,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3536,1506045,2015-06-04,250.238837010149,0.0,16.375,9.0,0.0,0.0,3,155,Thursday,2015,23,2,0,0,0,0,0,30,1,0,Cake,2015,2015-06-04,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3534,1506043,2015-06-04,147.299840903324,0.0,16.375,9.0,0.0,0.0,3,155,Thursday,2015,23,2,0,0,0,0,0,30,1,0,Croissant,2015,2015-06-04,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3532,1506041,2015-06-04,157.745638949818,0.0,16.375,9.0,0.0,0.0,3,155,Thursday,2015,23,2,0,0,0,0,0,30,1,0,Bread,2015,2015-06-04,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3535,1506044,2015-06-04,73.4353393085373,0.0,16.375,9.0,0.0,0.0,3,155,Thursday,2015,23,2,0,0,0,0,0,30,1,0,Pastry,2015,2015-06-04,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3533,1506042,2015-06-04,366.195368742098,0.0,16.375,9.0,0.0,0.0,3,155,Thursday,2015,23,2,0,0,0,0,0,30,1,0,Roles,2015,2015-06-04,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3542,1506061,2015-06-06,160.016912242355,3.0,18.5,19.0,10.0,0.0,5,157,Saturday,2015,23,2,1,0,0,0,0,30,1,0,Bread,2015,2015-06-06,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3545,1506064,2015-06-06,38.2539728445697,3.0,18.5,19.0,10.0,0.0,5,157,Saturday,2015,23,2,1,0,0,0,0,30,1,0,Pastry,2015,2015-06-06,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3543,1506062,2015-06-06,553.131050767354,3.0,18.5,19.0,10.0,0.0,5,157,Saturday,2015,23,2,1,0,0,0,0,30,1,0,Roles,2015,2015-06-06,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3546,1506065,2015-06-06,279.003577524238,3.0,18.5,19.0,10.0,0.0,5,157,Saturday,2015,23,2,1,0,0,0,0,30,1,0,Cake,2015,2015-06-06,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3544,1506063,2015-06-06,251.617849812226,3.0,18.5,19.0,10.0,0.0,5,157,Saturday,2015,23,2,1,0,0,0,0,30,1,0,Croissant,2015,2015-06-06,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3580,1506134,2015-06-13,55.5502705629424,6.0,21.875,12.0,61.0,0.0,5,164,Saturday,2015,24,2,1,0,0,0,0,30,2,0,Pastry,2015,2015-06-13,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3577,1506131,2015-06-13,149.304738265576,6.0,21.875,12.0,61.0,0.0,5,164,Saturday,2015,24,2,1,0,0,0,0,30,2,0,Bread,2015,2015-06-13,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3578,1506132,2015-06-13,559.888089847911,6.0,21.875,12.0,61.0,0.0,5,164,Saturday,2015,24,2,1,0,0,0,0,30,2,0,Roles,2015,2015-06-13,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3581,1506135,2015-06-13,238.309203727899,6.0,21.875,12.0,61.0,0.0,5,164,Saturday,2015,24,2,1,0,0,0,0,30,2,0,Cake,2015,2015-06-13,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3579,1506133,2015-06-13,242.025878557973,6.0,21.875,12.0,61.0,0.0,5,164,Saturday,2015,24,2,1,0,0,0,0,30,2,0,Croissant,2015,2015-06-13,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3587,1506151,2015-06-15,142.542446445232,8.0,13.625,11.0,21.0,0.0,0,166,Monday,2015,25,2,0,0,0,0,0,30,3,0,Bread,2015,2015-06-15,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3591,1506155,2015-06-15,289.287204370205,8.0,13.625,11.0,21.0,0.0,0,166,Monday,2015,25,2,0,0,0,0,0,30,3,0,Cake,2015,2015-06-15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3588,1506152,2015-06-15,350.589558421955,8.0,13.625,11.0,21.0,0.0,0,166,Monday,2015,25,2,0,0,0,0,0,30,3,0,Roles,2015,2015-06-15,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3589,1506153,2015-06-15,146.513955766517,8.0,13.625,11.0,21.0,0.0,0,166,Monday,2015,25,2,0,0,0,0,0,30,3,0,Croissant,2015,2015-06-15,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3590,1506154,2015-06-15,93.9081036308009,8.0,13.625,11.0,21.0,0.0,0,166,Monday,2015,25,2,0,0,0,0,0,30,3,0,Pastry,2015,2015-06-15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3601,1506175,2015-06-17,260.357543159185,7.0,16.5,9.0,61.0,0.0,2,168,Wednesday,2015,25,2,0,0,0,0,0,30,3,0,Cake,2015,2015-06-17,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3598,1506172,2015-06-17,380.305703300813,7.0,16.5,9.0,61.0,0.0,2,168,Wednesday,2015,25,2,0,0,0,0,0,30,3,0,Roles,2015,2015-06-17,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3599,1506173,2015-06-17,138.272896315851,7.0,16.5,9.0,61.0,0.0,2,168,Wednesday,2015,25,2,0,0,0,0,0,30,3,0,Croissant,2015,2015-06-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3597,1506171,2015-06-17,97.5436336746583,7.0,16.5,9.0,61.0,0.0,2,168,Wednesday,2015,25,2,0,0,0,0,0,30,3,0,Bread,2015,2015-06-17,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3600,1506174,2015-06-17,86.403424601373,7.0,16.5,9.0,61.0,0.0,2,168,Wednesday,2015,25,2,0,0,0,0,0,30,3,0,Pastry,2015,2015-06-17,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3605,1506185,2015-06-18,269.272420702957,7.0,13.25,13.0,61.0,0.0,3,169,Thursday,2015,25,2,0,0,0,0,0,30,3,0,Cake,2015,2015-06-18,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3602,1506181,2015-06-18,140.824064614319,7.0,13.25,13.0,61.0,0.0,3,169,Thursday,2015,25,2,0,0,0,0,0,30,3,0,Bread,2015,2015-06-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3604,1506183,2015-06-18,132.829460804496,7.0,13.25,13.0,61.0,0.0,3,169,Thursday,2015,25,2,0,0,0,0,0,30,3,0,Croissant,2015,2015-06-18,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3603,1506182,2015-06-18,332.820567048363,7.0,13.25,13.0,61.0,0.0,3,169,Thursday,2015,25,2,0,0,0,0,0,30,3,0,Roles,2015,2015-06-18,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3609,1506194,2015-06-19,85.6920848289348,7.0,14.25,14.0,61.0,0.0,4,170,Friday,2015,25,2,0,0,0,0,0,30,3,0,Pastry,2015,2015-06-19,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3606,1506191,2015-06-19,119.985803432121,7.0,14.25,14.0,61.0,0.0,4,170,Friday,2015,25,2,0,0,0,0,0,30,3,0,Bread,2015,2015-06-19,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3607,1506192,2015-06-19,346.690336157535,7.0,14.25,14.0,61.0,0.0,4,170,Friday,2015,25,2,0,0,0,0,0,30,3,0,Roles,2015,2015-06-19,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3610,1506195,2015-06-19,271.496146564196,7.0,14.25,14.0,61.0,0.0,4,170,Friday,2015,25,2,0,0,0,0,0,30,3,0,Cake,2015,2015-06-19,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3608,1506193,2015-06-19,149.93941661601,7.0,14.25,14.0,61.0,0.0,4,170,Friday,2015,25,2,0,0,0,0,0,30,3,0,Croissant,2015,2015-06-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3621,1506222,2015-06-22,412.309330067662,5.0,13.5,8.0,61.0,1.0,0,173,Monday,2015,26,2,0,0,0,0,0,30,4,0,Roles,2015,2015-06-22,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3622,1506223,2015-06-22,183.964615046141,5.0,13.5,8.0,61.0,1.0,0,173,Monday,2015,26,2,0,0,0,0,0,30,4,0,Croissant,2015,2015-06-22,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3623,1506224,2015-06-22,95.7934490225752,5.0,13.5,8.0,61.0,1.0,0,173,Monday,2015,26,2,0,0,0,0,0,30,4,0,Pastry,2015,2015-06-22,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3620,1506221,2015-06-22,135.938737758693,5.0,13.5,8.0,61.0,1.0,0,173,Monday,2015,26,2,0,0,0,0,0,30,4,0,Bread,2015,2015-06-22,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3624,1506225,2015-06-22,254.862522218275,5.0,13.5,8.0,61.0,1.0,0,173,Monday,2015,26,2,0,0,0,0,0,30,4,0,Cake,2015,2015-06-22,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3626,1506232,2015-06-23,423.1358501964,5.0,16.5,10.0,21.0,1.0,1,174,Tuesday,2015,26,2,0,0,0,0,0,30,4,0,Roles,2015,2015-06-23,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3627,1506233,2015-06-23,172.407057152837,5.0,16.5,10.0,21.0,1.0,1,174,Tuesday,2015,26,2,0,0,0,0,0,30,4,0,Croissant,2015,2015-06-23,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3629,1506235,2015-06-23,270.726957416684,5.0,16.5,10.0,21.0,1.0,1,174,Tuesday,2015,26,2,0,0,0,0,0,30,4,0,Cake,2015,2015-06-23,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3628,1506234,2015-06-23,59.3399435978971,5.0,16.5,10.0,21.0,1.0,1,174,Tuesday,2015,26,2,0,0,0,0,0,30,4,0,Pastry,2015,2015-06-23,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3625,1506231,2015-06-23,122.481453982781,5.0,16.5,10.0,21.0,1.0,1,174,Tuesday,2015,26,2,0,0,0,0,0,30,4,0,Bread,2015,2015-06-23,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3634,1506245,2015-06-24,300.990362700812,8.0,12.625,14.0,61.0,1.0,2,175,Wednesday,2015,26,2,0,0,0,0,0,30,4,0,Cake,2015,2015-06-24,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3633,1506244,2015-06-24,136.751450668224,8.0,12.625,14.0,61.0,1.0,2,175,Wednesday,2015,26,2,0,0,0,0,0,30,4,0,Pastry,2015,2015-06-24,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3630,1506241,2015-06-24,128.059192073461,8.0,12.625,14.0,61.0,1.0,2,175,Wednesday,2015,26,2,0,0,0,0,0,30,4,0,Bread,2015,2015-06-24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3631,1506242,2015-06-24,479.943327331225,8.0,12.625,14.0,61.0,1.0,2,175,Wednesday,2015,26,2,0,0,0,0,0,30,4,0,Roles,2015,2015-06-24,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3632,1506243,2015-06-24,179.618053020787,8.0,12.625,14.0,61.0,1.0,2,175,Wednesday,2015,26,2,0,0,0,0,0,30,4,0,Croissant,2015,2015-06-24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3638,1506254,2015-06-25,76.9256449556744,6.0,17.125,8.0,21.0,1.0,3,176,Thursday,2015,26,2,0,0,0,0,0,30,4,0,Pastry,2015,2015-06-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3635,1506251,2015-06-25,178.518522583761,6.0,17.125,8.0,21.0,1.0,3,176,Thursday,2015,26,2,0,0,0,0,0,30,4,0,Bread,2015,2015-06-25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3636,1506252,2015-06-25,484.513720535521,6.0,17.125,8.0,21.0,1.0,3,176,Thursday,2015,26,2,0,0,0,0,0,30,4,0,Roles,2015,2015-06-25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3639,1506255,2015-06-25,271.335895693763,6.0,17.125,8.0,21.0,1.0,3,176,Thursday,2015,26,2,0,0,0,0,0,30,4,0,Cake,2015,2015-06-25,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3637,1506253,2015-06-25,169.658267286,6.0,17.125,8.0,21.0,1.0,3,176,Thursday,2015,26,2,0,0,0,0,0,30,4,0,Croissant,2015,2015-06-25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3642,1506263,2015-06-26,181.11146289077,7.0,19.25,5.0,61.0,1.0,4,177,Friday,2015,26,2,0,0,0,0,0,30,4,0,Croissant,2015,2015-06-26,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3643,1506264,2015-06-26,133.675162322483,7.0,19.25,5.0,61.0,1.0,4,177,Friday,2015,26,2,0,0,0,0,0,30,4,0,Pastry,2015,2015-06-26,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
3644,1506265,2015-06-26,304.239937730854,7.0,19.25,5.0,61.0,1.0,4,177,Friday,2015,26,2,0,0,0,0,0,30,4,0,Cake,2015,2015-06-26,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
3640,1506261,2015-06-26,148.837350354137,7.0,19.25,5.0,61.0,1.0,4,177,Friday,2015,26,2,0,0,0,0,0,30,4,0,Bread,2015,2015-06-26,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
