,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,month,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year
3430,1505141,2015-05-14,1,53.434236162362,7.0,11.25,10.0,20.0,0.0,3,134,Thursday,5,2015,20,2,0,0,0,0,0,31,2,0
3435,1505151,2015-05-15,1,147.271258346731,6.0,13.5,9.0,,0.0,4,135,Friday,5,2015,20,2,0,0,0,0,0,31,3,0
3440,1505161,2015-05-16,1,164.984948024753,7.0,10.5,11.0,61.0,0.0,5,136,Saturday,5,2015,20,2,1,0,0,0,0,31,3,0
3445,1505171,2015-05-17,1,63.05558764595,3.0,12.625,17.0,21.0,0.0,6,137,Sunday,5,2015,20,2,1,0,0,0,0,31,3,0
3450,1505181,2015-05-18,1,103.802316848696,6.0,11.625,8.0,61.0,0.0,0,138,Monday,5,2015,21,2,0,0,0,0,0,31,3,0
3455,1505191,2015-05-19,1,142.786482873821,6.0,10.125,11.0,63.0,0.0,1,139,Tuesday,5,2015,21,2,0,0,0,0,0,31,3,0
3460,1505201,2015-05-20,1,92.0360687468511,5.0,12.25,9.0,63.0,0.0,2,140,Wednesday,5,2015,21,2,0,0,0,0,0,31,3,0
3465,1505211,2015-05-21,1,147.957523681187,6.0,12.625,10.0,61.0,0.0,3,141,Thursday,5,2015,21,2,0,0,0,0,0,31,3,0
3470,1505221,2015-05-22,1,146.094397822298,4.0,17.0,12.0,,0.0,4,142,Friday,5,2015,21,2,0,0,0,0,0,31,4,0
3475,1505231,2015-05-23,1,212.693141838497,5.0,13.375,8.0,0.0,0.0,5,143,Saturday,5,2015,21,2,1,0,0,0,0,31,4,0
3479,1505241,2015-05-24,1,125.559999732516,2.0,14.375,8.0,,0.0,6,144,Sunday,5,2015,21,2,1,0,0,0,0,31,4,0
3484,1505251,2015-05-25,1,93.8478895546048,7.0,11.75,10.0,61.0,0.0,0,145,Monday,5,2015,22,2,0,0,0,0,0,31,4,0
3489,1505261,2015-05-26,1,126.885645229909,6.0,13.0,14.0,21.0,0.0,1,146,Tuesday,5,2015,22,2,0,0,0,0,0,31,4,0
3494,1505271,2015-05-27,1,102.221242794941,7.0,12.625,13.0,61.0,0.0,2,147,Wednesday,5,2015,22,2,0,0,0,0,0,31,4,0
3499,1505281,2015-05-28,1,113.871596753032,6.0,13.125,12.0,63.0,0.0,3,148,Thursday,5,2015,22,2,0,0,0,0,0,31,4,0
3503,1505291,2015-05-29,1,132.425641438842,6.0,14.625,8.0,61.0,0.0,4,149,Friday,5,2015,22,2,0,0,0,0,0,31,5,0
3508,1505301,2015-05-30,1,120.295569303579,4.0,11.625,15.0,61.0,0.0,5,150,Saturday,5,2015,22,2,1,0,0,0,0,31,5,0
3513,1505311,2015-05-31,1,53.2747806032447,7.0,14.5,10.0,61.0,0.0,6,151,Sunday,5,2015,22,2,1,0,1,0,0,31,5,0
3518,1506011,2015-06-01,1,131.799875274321,5.0,14.25,16.0,,0.0,0,152,Monday,6,2015,23,2,0,1,0,0,0,30,1,0
3523,1506021,2015-06-02,1,96.0309134237217,7.0,14.25,14.0,61.0,0.0,1,153,Tuesday,6,2015,23,2,0,0,0,0,0,30,1,0
3528,1506031,2015-06-03,1,92.2734256379415,6.0,15.25,18.0,21.0,0.0,2,154,Wednesday,6,2015,23,2,0,0,0,0,0,30,1,0
3532,1506041,2015-06-04,1,157.745638949818,0.0,16.375,9.0,0.0,0.0,3,155,Thursday,6,2015,23,2,0,0,0,0,0,30,1,0
3537,1506051,2015-06-05,1,90.8260563665041,0.0,22.625,9.0,,0.0,4,156,Friday,6,2015,23,2,0,0,0,0,0,30,1,0
3542,1506061,2015-06-06,1,160.016912242355,3.0,18.5,19.0,10.0,0.0,5,157,Saturday,6,2015,23,2,1,0,0,0,0,30,1,0
3547,1506071,2015-06-07,1,81.0228908423745,4.0,16.625,15.0,,0.0,6,158,Sunday,6,2015,23,2,1,0,0,0,0,30,1,0
3552,1506081,2015-06-08,1,118.620010509136,6.0,14.375,12.0,,0.0,0,159,Monday,6,2015,24,2,0,0,0,0,0,30,2,0
3557,1506091,2015-06-09,1,103.751614199022,3.0,15.25,8.0,,0.0,1,160,Tuesday,6,2015,24,2,0,0,0,0,0,30,2,0
3562,1506101,2015-06-10,1,109.672600519434,0.0,18.0,7.0,,0.0,2,161,Wednesday,6,2015,24,2,0,0,0,0,0,30,2,0
3567,1506111,2015-06-11,1,82.2394493227455,1.0,16.0,10.0,,0.0,3,162,Thursday,6,2015,24,2,0,0,0,0,0,30,2,0
3572,1506121,2015-06-12,1,110.933345275547,0.0,20.25,10.0,,0.0,4,163,Friday,6,2015,24,2,0,0,0,0,0,30,2,0
3577,1506131,2015-06-13,1,149.304738265576,6.0,21.875,12.0,61.0,0.0,5,164,Saturday,6,2015,24,2,1,0,0,0,0,30,2,0
3582,1506141,2015-06-14,1,54.200791257504,7.0,14.375,12.0,,0.0,6,165,Sunday,6,2015,24,2,1,0,0,0,0,30,2,0
3587,1506151,2015-06-15,1,142.542446445232,8.0,13.625,11.0,21.0,0.0,0,166,Monday,6,2015,25,2,0,0,0,0,0,30,3,0
3592,1506161,2015-06-16,1,79.09829297271379,7.0,13.625,14.0,,0.0,1,167,Tuesday,6,2015,25,2,0,0,0,0,0,30,3,0
3597,1506171,2015-06-17,1,97.5436336746583,7.0,16.5,9.0,61.0,0.0,2,168,Wednesday,6,2015,25,2,0,0,0,0,0,30,3,0
3602,1506181,2015-06-18,1,140.824064614319,7.0,13.25,13.0,61.0,0.0,3,169,Thursday,6,2015,25,2,0,0,0,0,0,30,3,0
3606,1506191,2015-06-19,1,119.985803432121,7.0,14.25,14.0,61.0,0.0,4,170,Friday,6,2015,25,2,0,0,0,0,0,30,3,0
3611,1506201,2015-06-20,1,146.634813820399,5.0,17.125,13.0,,1.0,5,171,Saturday,6,2015,25,2,1,0,0,0,0,30,3,0
3615,1506211,2015-06-21,1,77.1354317914719,6.0,15.75,6.0,,1.0,6,172,Sunday,6,2015,25,2,1,0,0,0,0,30,3,0
3620,1506221,2015-06-22,1,135.938737758693,5.0,13.5,8.0,61.0,1.0,0,173,Monday,6,2015,26,2,0,0,0,0,0,30,4,0
3625,1506231,2015-06-23,1,122.481453982781,5.0,16.5,10.0,21.0,1.0,1,174,Tuesday,6,2015,26,2,0,0,0,0,0,30,4,0
3630,1506241,2015-06-24,1,128.059192073461,8.0,12.625,14.0,61.0,1.0,2,175,Wednesday,6,2015,26,2,0,0,0,0,0,30,4,0
3635,1506251,2015-06-25,1,178.518522583761,6.0,17.125,8.0,21.0,1.0,3,176,Thursday,6,2015,26,2,0,0,0,0,0,30,4,0
3640,1506261,2015-06-26,1,148.837350354137,7.0,19.25,5.0,61.0,1.0,4,177,Friday,6,2015,26,2,0,0,0,0,0,30,4,0
3645,1506271,2015-06-27,1,169.797038127635,7.0,19.375,16.0,61.0,1.0,5,178,Saturday,6,2015,26,2,1,0,0,0,0,30,4,0
3650,1506281,2015-06-28,1,77.928316055467,2.0,19.875,10.0,,1.0,6,179,Sunday,6,2015,26,2,1,0,0,0,0,30,4,0
3655,1506291,2015-06-29,1,167.270204460311,3.0,21.5,12.0,,0.0,0,180,Monday,6,2015,27,2,0,0,0,0,0,30,5,0
3660,1506301,2015-06-30,1,148.605225316688,3.0,20.25,9.0,,0.0,1,181,Tuesday,6,2015,27,2,0,0,1,0,0,30,5,0
3665,1507011,2015-07-01,1,120.186667934639,0.0,23.125,13.0,,0.0,2,182,Wednesday,7,2015,27,3,0,1,0,0,0,31,1,0
3670,1507021,2015-07-02,1,146.638389294812,0.0,27.375,12.0,,0.0,3,183,Thursday,7,2015,27,3,0,0,0,0,0,31,1,0
3675,1507031,2015-07-03,1,144.951813259044,1.0,25.625,10.0,,0.0,4,184,Friday,7,2015,27,3,0,0,0,0,0,31,1,0
3680,1507041,2015-07-04,1,147.076833346115,0.0,26.5,10.0,,0.0,5,185,Saturday,7,2015,27,3,1,0,0,0,0,31,1,0
3685,1507051,2015-07-05,1,42.8195772957965,4.0,25.25,9.0,21.0,0.0,6,186,Sunday,7,2015,27,3,1,0,0,0,0,31,1,0
3690,1507061,2015-07-06,1,152.361597385545,3.0,19.875,16.0,,0.0,0,187,Monday,7,2015,28,3,0,0,0,0,0,31,1,0
3695,1507071,2015-07-07,1,84.0059287460532,4.0,24.75,9.0,61.0,0.0,1,188,Tuesday,7,2015,28,3,0,0,0,0,0,31,1,0
3700,1507081,2015-07-08,1,102.368510926785,6.0,16.625,16.0,63.0,0.0,2,189,Wednesday,7,2015,28,3,0,0,0,0,0,31,2,0
3705,1507091,2015-07-09,1,135.630723416396,6.0,14.375,24.0,61.0,0.0,3,190,Thursday,7,2015,28,3,0,0,0,0,0,31,2,0
3710,1507101,2015-07-10,1,124.786803993428,3.0,16.125,18.0,21.0,0.0,4,191,Friday,7,2015,28,3,0,0,0,0,0,31,2,0
3715,1507111,2015-07-11,1,130.113145531335,6.0,17.75,9.0,21.0,0.0,5,192,Saturday,7,2015,28,3,1,0,0,0,0,31,2,0
3720,1507121,2015-07-12,1,88.6540564733359,7.0,19.25,12.0,61.0,0.0,6,193,Sunday,7,2015,28,3,1,0,0,0,0,31,2,0
3725,1507131,2015-07-13,1,139.54366165469,6.0,19.375,11.0,,0.0,0,194,Monday,7,2015,29,3,0,0,0,0,0,31,2,0
3730,1507141,2015-07-14,1,130.501224284384,3.0,19.625,9.0,0.0,0.0,1,195,Tuesday,7,2015,29,3,0,0,0,0,0,31,2,0
3735,1507151,2015-07-15,1,107.10110548093,3.0,20.125,14.0,,0.0,2,196,Wednesday,7,2015,29,3,0,0,0,0,0,31,3,0
3740,1507161,2015-07-16,1,137.546863233232,4.0,18.75,7.0,,0.0,3,197,Thursday,7,2015,29,3,0,0,0,0,0,31,3,0
3745,1507171,2015-07-17,1,59.6756480447039,4.0,23.25,12.0,21.0,0.0,4,198,Friday,7,2015,29,3,0,0,0,0,0,31,3,0
3750,1507181,2015-07-18,1,103.421875467186,2.0,20.875,16.0,,0.0,5,199,Saturday,7,2015,29,3,1,0,0,0,0,31,3,0
3755,1507191,2015-07-19,1,72.7912616085759,7.0,14.5,5.0,63.0,0.0,6,200,Sunday,7,2015,29,3,1,0,0,0,0,31,3,0
3760,1507201,2015-07-20,1,112.088314087437,6.0,18.375,12.0,20.0,0.0,0,201,Monday,7,2015,30,3,0,0,0,0,0,31,3,0
3765,1507211,2015-07-21,1,110.3163345983,3.0,21.375,16.0,0.0,0.0,1,202,Tuesday,7,2015,30,3,0,0,0,0,0,31,3,0
3770,1507221,2015-07-22,1,142.22779347136,2.0,23.75,12.0,0.0,0.0,2,203,Wednesday,7,2015,30,3,0,0,0,0,0,31,4,0
3774,1507231,2015-07-23,1,203.264125340781,5.0,18.375,12.0,61.0,0.0,3,204,Thursday,7,2015,30,3,0,0,0,0,0,31,4,0
3779,1507241,2015-07-24,1,190.774205174228,7.0,19.375,10.0,,0.0,4,205,Friday,7,2015,30,3,0,0,0,0,0,31,4,0
3784,1507251,2015-07-25,1,153.059769404023,6.0,20.0,10.0,95.0,0.0,5,206,Saturday,7,2015,30,3,1,0,0,0,0,31,4,0
3789,1507261,2015-07-26,1,128.285416683932,5.0,16.75,19.0,61.0,0.0,6,207,Sunday,7,2015,30,3,1,0,0,0,0,31,4,0
3794,1507271,2015-07-27,1,133.375781082704,7.0,15.875,8.0,61.0,0.0,0,208,Monday,7,2015,31,3,0,0,0,0,0,31,4,0
3799,1507281,2015-07-28,1,145.923878713879,7.0,17.375,15.0,63.0,0.0,1,209,Tuesday,7,2015,31,3,0,0,0,0,0,31,4,0
3804,1507291,2015-07-29,1,158.819215783308,5.0,14.875,12.0,61.0,0.0,2,210,Wednesday,7,2015,31,3,0,0,0,0,0,31,5,0
3809,1507301,2015-07-30,1,146.484382697433,7.0,14.0,16.0,61.0,0.0,3,211,Thursday,7,2015,31,3,0,0,0,0,0,31,5,0
3814,1507311,2015-07-31,1,161.092565120206,7.0,15.875,15.0,,0.0,4,212,Friday,7,2015,31,3,0,0,1,0,0,31,5,0
3819,1508011,2015-08-01,1,218.255357934206,0.0,17.625,12.0,,0.0,5,213,Saturday,8,2015,31,3,1,1,0,0,0,31,1,0
3824,1508021,2015-08-02,1,79.8524484948349,0.0,21.5,8.0,,0.0,6,214,Sunday,8,2015,31,3,1,0,0,0,0,31,1,0
3829,1508031,2015-08-03,1,146.571539190605,0.0,26.0,7.0,,0.0,0,215,Monday,8,2015,32,3,0,0,0,0,0,31,1,0
3834,1508041,2015-08-04,1,181.610236114437,2.0,26.5,15.0,61.0,0.0,1,216,Tuesday,8,2015,32,3,0,0,0,0,0,31,1,0
3839,1508051,2015-08-05,1,159.979977487315,2.0,21.75,8.0,21.0,0.0,2,217,Wednesday,8,2015,32,3,0,0,0,0,0,31,1,0
3844,1508061,2015-08-06,1,205.307474929514,1.0,27.625,6.0,,0.0,3,218,Thursday,8,2015,32,3,0,0,0,0,0,31,1,0
3849,1508071,2015-08-07,1,161.405348220657,4.0,20.0,9.0,63.0,0.0,4,219,Friday,8,2015,32,3,0,0,0,0,0,31,1,0
3854,1508081,2015-08-08,1,257.886451180439,6.0,19.125,10.0,,0.0,5,220,Saturday,8,2015,32,3,1,0,0,0,0,31,2,0
3859,1508091,2015-08-09,1,99.38449711713059,0.0,21.0,10.0,,0.0,6,221,Sunday,8,2015,32,3,1,0,0,0,0,31,2,0
3864,1508101,2015-08-10,1,107.823834818728,3.0,22.5,8.0,21.0,0.0,0,222,Monday,8,2015,33,3,0,0,0,0,0,31,2,0
3869,1508111,2015-08-11,1,111.719493582218,4.0,22.125,7.0,,0.0,1,223,Tuesday,8,2015,33,3,0,0,0,0,0,31,2,0
3874,1508121,2015-08-12,1,105.910085115263,5.0,19.125,9.0,21.0,0.0,2,224,Wednesday,8,2015,33,3,0,0,0,0,0,31,2,0
3879,1508131,2015-08-13,1,130.032330328273,0.0,20.75,13.0,0.0,0.0,3,225,Thursday,8,2015,33,3,0,0,0,0,0,31,2,0
3884,1508141,2015-08-14,1,136.48598470265,4.0,24.0,14.0,,0.0,4,226,Friday,8,2015,33,3,0,0,0,0,0,31,2,0
3889,1508151,2015-08-15,1,143.900495093016,7.0,20.875,8.0,61.0,0.0,5,227,Saturday,8,2015,33,3,1,0,0,0,0,31,3,0
3894,1508161,2015-08-16,1,70.3788768512555,6.0,21.5,10.0,0.0,0.0,6,228,Sunday,8,2015,33,3,1,0,0,0,0,31,3,0
3899,1508171,2015-08-17,1,131.235107926437,7.0,19.375,14.0,61.0,0.0,0,229,Monday,8,2015,34,3,0,0,0,0,0,31,3,0
3904,1508181,2015-08-18,1,150.330138057285,7.0,19.25,13.0,21.0,0.0,1,230,Tuesday,8,2015,34,3,0,0,0,0,0,31,3,0
3909,1508191,2015-08-19,1,114.337019826085,3.0,19.625,8.0,5.0,0.0,2,231,Wednesday,8,2015,34,3,0,0,0,0,0,31,3,0
3914,1508201,2015-08-20,1,136.545303473007,1.0,20.375,8.0,10.0,0.0,3,232,Thursday,8,2015,34,3,0,0,0,0,0,31,3,0
3919,1508211,2015-08-21,1,111.539105361957,1.0,22.875,7.0,0.0,0.0,4,233,Friday,8,2015,34,3,0,0,0,0,0,31,3,0
3924,1508221,2015-08-22,1,192.310003941578,0.0,23.5,12.0,,0.0,5,234,Saturday,8,2015,34,3,1,0,0,0,0,31,4,0
3929,1508231,2015-08-23,1,69.2444084339642,0.0,21.625,18.0,0.0,0.0,6,235,Sunday,8,2015,34,3,1,0,0,0,0,31,4,0
3934,1508241,2015-08-24,1,133.255520595342,6.0,20.75,8.0,,0.0,0,236,Monday,8,2015,35,3,0,0,0,0,0,31,4,0
3939,1508251,2015-08-25,1,117.118263733,6.0,17.75,12.0,21.0,0.0,1,237,Tuesday,8,2015,35,3,0,0,0,0,0,31,4,0
3944,1508261,2015-08-26,1,91.6168944111224,5.0,22.125,9.0,,0.0,2,238,Wednesday,8,2015,35,3,0,0,0,0,0,31,4,0
3949,1508271,2015-08-27,1,141.911779920259,6.0,18.125,12.0,61.0,0.0,3,239,Thursday,8,2015,35,3,0,0,0,0,0,31,4,0
3954,1508281,2015-08-28,1,139.289247760728,2.0,19.625,11.0,20.0,0.0,4,240,Friday,8,2015,35,3,0,0,0,0,0,31,4,0
3959,1508291,2015-08-29,1,126.140648787117,4.0,20.125,6.0,,0.0,5,241,Saturday,8,2015,35,3,1,0,0,0,0,31,5,0
3964,1508301,2015-08-30,1,106.277493756171,5.0,19.375,10.0,21.0,0.0,6,242,Sunday,8,2015,35,3,1,0,0,0,0,31,5,0
3969,1508311,2015-08-31,1,161.450718481947,3.0,21.875,8.0,65.0,0.0,0,243,Monday,8,2015,36,3,0,0,1,0,0,31,5,0
3974,1509011,2015-09-01,1,119.890051286369,8.0,17.625,12.0,61.0,0.0,1,244,Tuesday,9,2015,36,3,0,1,0,0,0,30,1,0
3979,1509021,2015-09-02,1,83.7391536190601,5.0,17.0,13.0,21.0,0.0,2,245,Wednesday,9,2015,36,3,0,0,0,0,0,30,1,0
3984,1509031,2015-09-03,1,114.383066784309,3.0,17.75,8.0,,0.0,3,246,Thursday,9,2015,36,3,0,0,0,0,0,30,1,0
3989,1509041,2015-09-04,1,143.916404225232,7.0,15.625,10.0,61.0,0.0,4,247,Friday,9,2015,36,3,0,0,0,0,0,30,1,0
3994,1509051,2015-09-05,1,156.958185021103,5.0,14.125,20.0,61.0,0.0,5,248,Saturday,9,2015,36,3,1,0,0,0,0,30,1,0
3999,1509061,2015-09-06,1,82.710116719476,5.0,17.0,18.0,,0.0,6,249,Sunday,9,2015,36,3,1,0,0,0,0,30,1,0
4004,1509071,2015-09-07,1,153.007856994447,0.0,17.25,12.0,,0.0,0,250,Monday,9,2015,37,3,0,0,0,0,0,30,1,0
4009,1509081,2015-09-08,1,101.974900564771,2.0,17.5,9.0,0.0,0.0,1,251,Tuesday,9,2015,37,3,0,0,0,0,0,30,2,0
4014,1509091,2015-09-09,1,85.9654454506722,1.0,16.875,10.0,,0.0,2,252,Wednesday,9,2015,37,3,0,0,0,0,0,30,2,0
4019,1509101,2015-09-10,1,117.413494347263,1.0,17.625,14.0,,0.0,3,253,Thursday,9,2015,37,3,0,0,0,0,0,30,2,0
4024,1509111,2015-09-11,1,104.972387940673,7.0,15.0,12.0,61.0,0.0,4,254,Friday,9,2015,37,3,0,0,0,0,0,30,2,0
4029,1509121,2015-09-12,1,133.717384428962,5.0,18.5,8.0,,0.0,5,255,Saturday,9,2015,37,3,1,0,0,0,0,30,2,0
4034,1509131,2015-09-13,1,103.751245279575,6.0,18.5,5.0,20.0,0.0,6,256,Sunday,9,2015,37,3,1,0,0,0,0,30,2,0
4039,1509141,2015-09-14,1,133.510832118078,7.0,17.625,6.0,63.0,0.0,0,257,Monday,9,2015,38,3,0,0,0,0,0,30,2,0
4044,1509151,2015-09-15,1,139.402208193743,4.0,13.875,10.0,95.0,0.0,1,258,Tuesday,9,2015,38,3,0,0,0,0,0,30,3,0
4049,1509161,2015-09-16,1,133.689772019809,7.0,15.25,6.0,61.0,0.0,2,259,Wednesday,9,2015,38,3,0,0,0,0,0,30,3,0
4054,1509171,2015-09-17,1,110.514257948888,6.0,18.0,12.0,61.0,0.0,3,260,Thursday,9,2015,38,3,0,0,0,0,0,30,3,0
4059,1509181,2015-09-18,1,142.732270753669,5.0,17.25,10.0,0.0,0.0,4,261,Friday,9,2015,38,3,0,0,0,0,0,30,3,0
4064,1509191,2015-09-19,1,130.810510295333,7.0,15.25,7.0,61.0,0.0,5,262,Saturday,9,2015,38,3,1,0,0,0,0,30,3,0
4069,1509201,2015-09-20,1,78.983124398745,3.0,15.625,15.0,21.0,0.0,6,263,Sunday,9,2015,38,3,1,0,0,0,0,30,3,0
4074,1509211,2015-09-21,1,121.131518972434,7.0,13.375,6.0,61.0,0.0,0,264,Monday,9,2015,39,3,0,0,0,0,0,30,3,0
4079,1509221,2015-09-22,1,95.7635024410138,7.0,14.25,7.0,61.0,0.0,1,265,Tuesday,9,2015,39,3,0,0,0,0,0,30,4,0
4084,1509231,2015-09-23,1,113.985638571579,7.0,14.0,5.0,20.0,0.0,2,266,Wednesday,9,2015,39,3,0,0,0,0,0,30,4,0
4089,1509241,2015-09-24,1,114.429804827026,3.0,16.0,11.0,0.0,0.0,3,267,Thursday,9,2015,39,3,0,0,0,0,0,30,4,0
4094,1509251,2015-09-25,1,106.295868104001,4.0,14.875,8.0,61.0,0.0,4,268,Friday,9,2015,39,3,0,0,0,0,0,30,4,0
4099,1509261,2015-09-26,1,157.874583198782,4.0,15.25,7.0,21.0,0.0,5,269,Saturday,9,2015,39,3,1,0,0,0,0,30,4,0
4104,1509271,2015-09-27,1,68.6546901854519,1.0,15.25,8.0,,0.0,6,270,Sunday,9,2015,39,3,1,0,0,0,0,30,4,0
4109,1509281,2015-09-28,1,110.384754268745,2.0,14.625,7.0,0.0,0.0,0,271,Monday,9,2015,40,3,0,0,0,0,0,30,4,0
4114,1509291,2015-09-29,1,107.172499358255,2.0,15.625,9.0,0.0,0.0,1,272,Tuesday,9,2015,40,3,0,0,0,0,0,30,5,0
4119,1509301,2015-09-30,1,115.168250758514,0.0,15.375,6.0,0.0,0.0,2,273,Wednesday,9,2015,40,3,0,0,1,0,0,30,5,0
4124,1510011,2015-10-01,1,111.736624736966,1.0,14.75,9.0,0.0,0.0,3,274,Thursday,10,2015,40,4,0,1,0,0,0,31,1,0
4129,1510021,2015-10-02,1,135.233441535145,2.0,15.375,7.0,10.0,0.0,4,275,Friday,10,2015,40,4,0,0,0,0,0,31,1,0
4134,1510031,2015-10-03,1,59.6051413782784,2.0,14.375,9.0,0.0,0.0,5,276,Saturday,10,2015,40,4,1,0,0,0,0,31,1,0
4139,1510041,2015-10-04,1,56.1124326265758,6.0,15.625,7.0,45.0,0.0,6,277,Sunday,10,2015,40,4,1,0,0,0,0,31,1,0
4144,1510051,2015-10-05,1,160.729447285732,0.0,16.5,5.0,10.0,0.0,0,278,Monday,10,2015,41,4,0,0,0,0,0,31,1,0
4149,1510061,2015-10-06,1,174.298357024457,7.0,14.875,14.0,10.0,0.0,1,279,Tuesday,10,2015,41,4,0,0,0,0,0,31,1,0
4154,1510071,2015-10-07,1,162.817648369254,8.0,13.0,7.0,63.0,0.0,2,280,Wednesday,10,2015,41,4,0,0,0,0,0,31,1,0
4159,1510081,2015-10-08,1,126.317035048177,7.0,11.875,5.0,10.0,0.0,3,281,Thursday,10,2015,41,4,0,0,0,0,0,31,2,0
4164,1510091,2015-10-09,1,149.251607689849,7.0,11.125,7.0,21.0,0.0,4,282,Friday,10,2015,41,4,0,0,0,0,0,31,2,0
4169,1510101,2015-10-10,1,142.819418608991,1.0,9.75,14.0,0.0,0.0,5,283,Saturday,10,2015,41,4,1,0,0,0,0,31,2,0
4174,1510111,2015-10-11,1,86.9624118426862,0.0,10.25,13.0,5.0,0.0,6,284,Sunday,10,2015,41,4,1,0,0,0,0,31,2,0
4179,1510121,2015-10-12,1,192.294672820891,0.0,8.625,12.0,5.0,0.0,0,285,Monday,10,2015,42,4,0,0,0,0,0,31,2,0
4184,1510131,2015-10-13,1,121.893907688931,7.0,7.75,10.0,61.0,0.0,1,286,Tuesday,10,2015,42,4,0,0,0,0,0,31,2,0
4189,1510141,2015-10-14,1,111.050169347629,7.0,9.0,11.0,61.0,0.0,2,287,Wednesday,10,2015,42,4,0,0,0,0,0,31,2,0
4194,1510151,2015-10-15,1,137.955865633247,7.0,10.375,16.0,61.0,0.0,3,288,Thursday,10,2015,42,4,0,0,0,0,0,31,3,0
4199,1510161,2015-10-16,1,152.38092597735,7.0,10.0,14.0,61.0,0.0,4,289,Friday,10,2015,42,4,0,0,0,0,0,31,3,0
4204,1510171,2015-10-17,1,156.794820766382,7.0,10.75,9.0,61.0,0.0,5,290,Saturday,10,2015,42,4,1,0,0,0,0,31,3,0
4209,1510181,2015-10-18,1,23.1084060436499,8.0,11.125,10.0,61.0,0.0,6,291,Sunday,10,2015,42,4,1,0,0,0,0,31,3,0
4214,1510191,2015-10-19,1,110.888803557782,6.0,9.25,7.0,0.0,0.0,0,292,Monday,10,2015,43,4,0,0,0,0,0,31,3,0
4219,1510201,2015-10-20,1,100.850948230594,7.0,10.25,8.0,20.0,0.0,1,293,Tuesday,10,2015,43,4,0,0,0,0,0,31,3,0
4224,1510211,2015-10-21,1,112.590628824215,7.0,11.25,7.0,,0.0,2,294,Wednesday,10,2015,43,4,0,0,0,0,0,31,3,0
4229,1510221,2015-10-22,1,120.599207022792,7.0,12.25,10.0,61.0,0.0,3,295,Thursday,10,2015,43,4,0,0,0,0,0,31,4,0
4234,1510231,2015-10-23,1,170.601696726685,1.0,13.375,15.0,,0.0,4,296,Friday,10,2015,43,4,0,0,0,0,0,31,4,0
4239,1510241,2015-10-24,1,156.651794474863,8.0,12.375,6.0,,0.0,5,297,Saturday,10,2015,43,4,1,0,0,0,0,31,4,0
4244,1510251,2015-10-25,1,61.41483523667,2.0,12.25,15.0,,0.0,6,298,Sunday,10,2015,43,4,1,0,0,0,0,31,4,0
4249,1510261,2015-10-26,1,133.31507822802,0.0,11.375,6.0,0.0,0.0,0,299,Monday,10,2015,44,4,0,0,0,0,0,31,4,0
4254,1510271,2015-10-27,1,83.2407894196966,0.0,10.75,10.0,,0.0,1,300,Tuesday,10,2015,44,4,0,0,0,0,0,31,4,0
4259,1510281,2015-10-28,1,90.9366155404553,1.0,11.25,10.0,5.0,0.0,2,301,Wednesday,10,2015,44,4,0,0,0,0,0,31,4,0
4264,1510291,2015-10-29,1,149.468634696244,2.0,10.5,4.0,10.0,0.0,3,302,Thursday,10,2015,44,4,0,0,0,0,0,31,5,0
4269,1510301,2015-10-30,1,105.50955151958,7.0,11.375,5.0,10.0,0.0,4,303,Friday,10,2015,44,4,0,0,0,0,0,31,5,0
4274,1510311,2015-10-31,1,115.50901951675,1.0,11.75,9.0,10.0,0.0,5,304,Saturday,10,2015,44,4,1,0,1,0,0,31,5,0
4279,1511011,2015-11-01,1,82.8860192358928,4.0,10.75,6.0,10.0,0.0,6,305,Sunday,11,2015,44,4,1,1,0,0,0,30,1,0
4284,1511021,2015-11-02,1,122.852345589113,8.0,9.75,5.0,10.0,0.0,0,306,Monday,11,2015,45,4,0,0,0,0,0,30,1,0
4290,1511031,2015-11-03,1,84.553670001191,7.0,5.125,4.0,45.0,0.0,1,307,Tuesday,11,2015,45,4,0,0,0,0,0,30,1,0
4296,1511041,2015-11-04,1,98.2032297845558,1.0,8.0,4.0,10.0,0.0,2,308,Wednesday,11,2015,45,4,0,0,0,0,0,30,1,0
4300,1511051,2015-11-05,1,95.5565289254052,6.0,13.375,5.0,61.0,0.0,3,309,Thursday,11,2015,45,4,0,0,0,0,0,30,1,0
4306,1511061,2015-11-06,1,70.8871682954291,8.0,13.75,6.0,61.0,0.0,4,310,Friday,11,2015,45,4,0,0,0,0,0,30,1,0
4312,1511071,2015-11-07,1,122.555120081886,7.0,14.625,9.0,61.0,0.0,5,311,Saturday,11,2015,45,4,1,0,0,0,0,30,1,0
4317,1511081,2015-11-08,1,84.144949463918,1.0,13.0,12.0,,0.0,6,312,Sunday,11,2015,45,4,1,0,0,0,0,30,2,0
4323,1511091,2015-11-09,1,142.252605742127,5.0,12.0,15.0,21.0,0.0,0,313,Monday,11,2015,46,4,0,0,0,0,0,30,2,0
4329,1511101,2015-11-10,1,54.2491742553091,7.0,15.0,18.0,61.0,0.0,1,314,Tuesday,11,2015,46,4,0,0,0,0,0,30,2,0
