,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Umsatz,KielerWoche,weekday,dayofyear,day_of_week,Product_type,Year,Date,Warengruppe_1.0,Warengruppe_2.0,Warengruppe_3.0,Warengruppe_4.0,Warengruppe_5.0,Warengruppe_6.0,day_of_week_enc_1.0,day_of_week_enc_2.0,day_of_week_enc_3.0,day_of_week_enc_4.0,day_of_week_enc_5.0,day_of_week_enc_6.0,day_of_week_enc_7.0,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,Produktgruppe_enc
4880,2016-02-22,6.0,5.875,15.0,61.0,1602221.0,64.1054034695987,0.0,0.0,53.0,Monday,Bread,2016.0,2016-02-22,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
4885,2016-02-23,4.0,6.125,17.0,61.0,1602231.0,70.6172908787781,0.0,1.0,54.0,Tuesday,Bread,2016.0,2016-02-23,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
4890,2016-02-24,3.0,4.0,15.0,61.0,1602241.0,85.7581547356481,0.0,2.0,55.0,Wednesday,Bread,2016.0,2016-02-24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
4895,2016-02-25,6.0,3.5,10.0,53.0,1602251.0,115.0558696768,0.0,3.0,56.0,Thursday,Bread,2016.0,2016-02-25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
4900,2016-02-26,6.0,3.625,8.0,,1602261.0,73.6223080391586,0.0,4.0,57.0,Friday,Bread,2016.0,2016-02-26,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
4905,2016-02-27,4.0,1.5,5.0,45.0,1602271.0,77.3392765156887,0.0,5.0,58.0,Saturday,Bread,2016.0,2016-02-27,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
4910,2016-02-28,1.0,3.5,6.0,0.0,1602281.0,67.9028508038449,0.0,6.0,59.0,Sunday,Bread,2016.0,2016-02-28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.0
4915,2016-02-29,7.0,2.125,10.0,0.0,1602291.0,100.734692257053,0.0,0.0,60.0,Monday,Bread,2016.0,2016-02-29,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
4920,2016-03-01,5.0,2.25,8.0,,1603011.0,94.4073594599461,0.0,1.0,61.0,Tuesday,Bread,2016.0,2016-03-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4925,2016-03-02,7.0,5.0,16.0,63.0,1603021.0,76.3795550110334,0.0,2.0,62.0,Wednesday,Bread,2016.0,2016-03-02,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4930,2016-03-03,7.0,4.75,5.0,21.0,1603031.0,116.797066860726,0.0,3.0,63.0,Thursday,Bread,2016.0,2016-03-03,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4935,2016-03-04,2.0,3.875,9.0,10.0,1603041.0,100.459635238409,0.0,4.0,64.0,Friday,Bread,2016.0,2016-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4940,2016-03-05,8.0,3.25,5.0,61.0,1603051.0,126.558308460523,0.0,5.0,65.0,Saturday,Bread,2016.0,2016-03-05,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4945,2016-03-06,7.0,4.5,11.0,10.0,1603061.0,63.6973176810197,0.0,6.0,66.0,Sunday,Bread,2016.0,2016-03-06,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4950,2016-03-07,6.0,4.75,10.0,20.0,1603071.0,100.739810297883,0.0,0.0,67.0,Monday,Bread,2016.0,2016-03-07,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4955,2016-03-08,6.0,5.0,10.0,61.0,1603081.0,121.47081943624,0.0,1.0,68.0,Tuesday,Bread,2016.0,2016-03-08,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4960,2016-03-09,0.0,6.75,9.0,5.0,1603091.0,134.50464200454,0.0,2.0,69.0,Wednesday,Bread,2016.0,2016-03-09,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4964,2016-03-10,8.0,4.375,11.0,10.0,1603101.0,144.670919387674,0.0,3.0,70.0,Thursday,Bread,2016.0,2016-03-10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4969,2016-03-11,8.0,3.5,11.0,,1603111.0,147.967084273896,0.0,4.0,71.0,Friday,Bread,2016.0,2016-03-11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4974,2016-03-12,8.0,2.75,7.0,0.0,1603121.0,156.983737754714,0.0,5.0,72.0,Saturday,Bread,2016.0,2016-03-12,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4979,2016-03-13,8.0,0.875,8.0,10.0,1603131.0,85.1258324563042,0.0,6.0,73.0,Sunday,Bread,2016.0,2016-03-13,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4984,2016-03-14,8.0,5.0,8.0,10.0,1603141.0,82.3443055655689,0.0,0.0,74.0,Monday,Bread,2016.0,2016-03-14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4989,2016-03-15,5.0,5.75,12.0,61.0,1603151.0,135.410674142097,0.0,1.0,75.0,Tuesday,Bread,2016.0,2016-03-15,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4994,2016-03-16,1.0,6.375,11.0,0.0,1603161.0,149.729711282462,0.0,2.0,76.0,Wednesday,Bread,2016.0,2016-03-16,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
4999,2016-03-17,0.0,9.25,12.0,0.0,1603171.0,171.39484313798,0.0,3.0,77.0,Thursday,Bread,2016.0,2016-03-17,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5004,2016-03-18,8.0,5.375,9.0,21.0,1603181.0,107.770107847376,0.0,4.0,78.0,Friday,Bread,2016.0,2016-03-18,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5009,2016-03-19,7.0,6.0,15.0,45.0,1603191.0,123.305215643708,0.0,5.0,79.0,Saturday,Bread,2016.0,2016-03-19,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5014,2016-03-20,6.0,8.625,15.0,61.0,1603201.0,60.1580699950504,0.0,6.0,80.0,Sunday,Bread,2016.0,2016-03-20,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5019,2016-03-21,7.0,7.5,19.0,61.0,1603211.0,111.594469309437,0.0,0.0,81.0,Monday,Bread,2016.0,2016-03-21,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5024,2016-03-22,7.0,8.125,13.0,61.0,1603221.0,123.498900492749,0.0,1.0,82.0,Tuesday,Bread,2016.0,2016-03-22,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5029,2016-03-23,1.0,9.125,13.0,,1603231.0,170.980616905401,0.0,2.0,83.0,Wednesday,Bread,2016.0,2016-03-23,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5034,2016-03-26,1.0,9.75,9.0,0.0,1603261.0,233.436259088557,0.0,5.0,86.0,Saturday,Bread,2016.0,2016-03-26,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5039,2016-03-27,7.0,8.625,12.0,61.0,1603271.0,92.2009391869641,0.0,6.0,87.0,Sunday,Bread,2016.0,2016-03-27,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5044,2016-03-28,6.0,11.625,18.0,61.0,1603281.0,78.9437065311216,0.0,0.0,88.0,Monday,Bread,2016.0,2016-03-28,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5049,2016-03-29,6.0,10.0,13.0,21.0,1603291.0,119.200195257023,0.0,1.0,89.0,Tuesday,Bread,2016.0,2016-03-29,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5054,2016-03-30,5.0,8.5,15.0,61.0,1603301.0,60.5126024929405,0.0,2.0,90.0,Wednesday,Bread,2016.0,2016-03-30,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5059,2016-03-31,4.0,9.0,13.0,21.0,1603311.0,98.7497125455811,0.0,3.0,91.0,Thursday,Bread,2016.0,2016-03-31,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
5064,2016-04-01,0.0,9.125,7.0,,1604011.0,126.578280724595,0.0,4.0,92.0,Friday,Bread,2016.0,2016-04-01,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5069,2016-04-02,3.0,12.75,8.0,,1604021.0,87.3944207425519,0.0,5.0,93.0,Saturday,Bread,2016.0,2016-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5074,2016-04-03,7.0,15.5,5.0,21.0,1604031.0,59.9447846766429,0.0,6.0,94.0,Sunday,Bread,2016.0,2016-04-03,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5079,2016-04-04,6.0,17.375,6.0,21.0,1604041.0,137.947934007478,0.0,0.0,95.0,Monday,Bread,2016.0,2016-04-04,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5084,2016-04-05,7.0,10.0,7.0,61.0,1604051.0,94.142825899826,0.0,1.0,96.0,Tuesday,Bread,2016.0,2016-04-05,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5089,2016-04-06,6.0,11.125,12.0,61.0,1604061.0,115.447838356541,0.0,2.0,97.0,Wednesday,Bread,2016.0,2016-04-06,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5094,2016-04-07,6.0,8.625,13.0,21.0,1604071.0,89.6184406128346,0.0,3.0,98.0,Thursday,Bread,2016.0,2016-04-07,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5099,2016-04-08,6.0,9.0,9.0,63.0,1604081.0,78.1961621702536,0.0,4.0,99.0,Friday,Bread,2016.0,2016-04-08,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5104,2016-04-09,4.0,10.125,11.0,0.0,1604091.0,147.991506901966,0.0,5.0,100.0,Saturday,Bread,2016.0,2016-04-09,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5109,2016-04-10,7.0,10.875,13.0,,1604101.0,52.0436407239646,0.0,6.0,101.0,Sunday,Bread,2016.0,2016-04-10,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5114,2016-04-11,1.0,10.0,15.0,5.0,1604111.0,123.702699233727,0.0,0.0,102.0,Monday,Bread,2016.0,2016-04-11,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5119,2016-04-12,6.0,8.0,9.0,61.0,1604121.0,132.521415737209,0.0,1.0,103.0,Tuesday,Bread,2016.0,2016-04-12,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5124,2016-04-13,5.0,9.75,11.0,10.0,1604131.0,94.2383228667346,0.0,2.0,104.0,Wednesday,Bread,2016.0,2016-04-13,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5129,2016-04-14,6.0,10.0,8.0,0.0,1604141.0,147.451316499508,0.0,3.0,105.0,Thursday,Bread,2016.0,2016-04-14,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5134,2016-04-15,7.0,10.625,8.0,61.0,1604151.0,114.065751428593,0.0,4.0,106.0,Friday,Bread,2016.0,2016-04-15,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5139,2016-04-16,6.0,12.75,15.0,53.0,1604161.0,154.36608888434,0.0,5.0,107.0,Saturday,Bread,2016.0,2016-04-16,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5144,2016-04-17,4.0,9.875,19.0,21.0,1604171.0,47.0066493758308,0.0,6.0,108.0,Sunday,Bread,2016.0,2016-04-17,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5149,2016-04-18,7.0,9.625,16.0,21.0,1604181.0,118.988739758524,0.0,0.0,109.0,Monday,Bread,2016.0,2016-04-18,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5154,2016-04-19,5.0,9.5,23.0,21.0,1604191.0,118.548088668147,0.0,1.0,110.0,Tuesday,Bread,2016.0,2016-04-19,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5159,2016-04-20,2.0,10.5,17.0,,1604201.0,97.0075160140583,0.0,2.0,111.0,Wednesday,Bread,2016.0,2016-04-20,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5164,2016-04-21,2.0,11.625,16.0,,1604211.0,162.612344751633,0.0,3.0,112.0,Thursday,Bread,2016.0,2016-04-21,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5169,2016-04-22,5.0,10.5,12.0,,1604221.0,113.388253179464,0.0,4.0,113.0,Friday,Bread,2016.0,2016-04-22,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5174,2016-04-23,3.0,8.875,17.0,21.0,1604231.0,92.1021778355632,0.0,5.0,114.0,Saturday,Bread,2016.0,2016-04-23,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5179,2016-04-24,4.0,5.75,10.0,21.0,1604241.0,75.6222245885521,0.0,6.0,115.0,Sunday,Bread,2016.0,2016-04-24,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5184,2016-04-25,8.0,4.625,10.0,61.0,1604251.0,120.296897891865,0.0,0.0,116.0,Monday,Bread,2016.0,2016-04-25,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5189,2016-04-26,7.0,2.5,7.0,75.0,1604261.0,110.811927318748,0.0,1.0,117.0,Tuesday,Bread,2016.0,2016-04-26,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5194,2016-04-27,7.0,4.875,8.0,61.0,1604271.0,109.900043591409,0.0,2.0,118.0,Wednesday,Bread,2016.0,2016-04-27,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5199,2016-04-28,6.0,7.5,16.0,61.0,1604281.0,144.258444140683,0.0,3.0,119.0,Thursday,Bread,2016.0,2016-04-28,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5204,2016-04-29,6.0,9.75,13.0,61.0,1604291.0,141.971140303684,0.0,4.0,120.0,Friday,Bread,2016.0,2016-04-29,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
5209,2016-04-30,8.0,8.0,7.0,61.0,1604301.0,133.934264874241,0.0,5.0,121.0,Saturday,Bread,2016.0,2016-04-30,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
