,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,month,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year,Product_type,Year,Date
281,1308275,2013-08-27,5,305.77200439049,1.0,21.0875,12.0,,0.0,1,239,Tuesday,8,2013,35,3,0,0,0,0,0,31,4,0,Cake,2013,2013-08-27
286,1308285,2013-08-28,5,349.390973099531,0.0,21.3,7.0,,0.0,2,240,Wednesday,8,2013,35,3,0,0,0,0,0,31,4,0,Cake,2013,2013-08-28
291,1308295,2013-08-29,5,396.454612761332,3.0,20.2125,11.0,,0.0,3,241,Thursday,8,2013,35,3,0,0,0,0,0,31,5,0,Cake,2013,2013-08-29
296,1308305,2013-08-30,5,343.345686609289,6.0,19.7875,8.0,5.0,0.0,4,242,Friday,8,2013,35,3,0,0,0,0,0,31,5,0,Cake,2013,2013-08-30
301,1308315,2013-08-31,5,344.096618940689,5.0,18.35,16.0,21.0,0.0,5,243,Saturday,8,2013,35,3,1,0,1,0,0,31,5,0,Cake,2013,2013-08-31
306,1309015,2013-09-01,5,400.375251601544,7.0,15.8625,16.0,61.0,0.0,6,244,Sunday,9,2013,35,3,1,1,0,0,0,30,1,0,Cake,2013,2013-09-01
311,1309025,2013-09-02,5,236.082416986532,7.0,16.575,17.0,63.0,0.0,0,245,Monday,9,2013,36,3,0,0,0,0,0,30,1,0,Cake,2013,2013-09-02
316,1309035,2013-09-03,5,270.350123886175,7.0,18.225,11.0,21.0,0.0,1,246,Tuesday,9,2013,36,3,0,0,0,0,0,30,1,0,Cake,2013,2013-09-03
321,1309045,2013-09-04,5,308.670506473354,7.0,18.125,5.0,,0.0,2,247,Wednesday,9,2013,36,3,0,0,0,0,0,30,1,0,Cake,2013,2013-09-04
326,1309055,2013-09-05,5,309.022150561535,0.0,21.7,8.0,,0.0,3,248,Thursday,9,2013,36,3,0,0,0,0,0,30,1,0,Cake,2013,2013-09-05
331,1309065,2013-09-06,5,307.019415636833,0.0,24.7,9.0,,0.0,4,249,Friday,9,2013,36,3,0,0,0,0,0,30,1,0,Cake,2013,2013-09-06
336,1309075,2013-09-07,5,447.991745678441,6.0,22.7625,7.0,,0.0,5,250,Saturday,9,2013,36,3,1,0,0,0,0,30,1,0,Cake,2013,2013-09-07
341,1309085,2013-09-08,5,453.792300083562,7.0,20.1625,8.0,61.0,0.0,6,251,Sunday,9,2013,36,3,1,0,0,0,0,30,2,0,Cake,2013,2013-09-08
346,1309095,2013-09-09,5,266.740185481098,8.0,11.575,11.0,63.0,0.0,0,252,Monday,9,2013,37,3,0,0,0,0,0,30,2,0,Cake,2013,2013-09-09
351,1309105,2013-09-10,5,272.085784886284,6.0,13.5875,11.0,65.0,0.0,1,253,Tuesday,9,2013,37,3,0,0,0,0,0,30,2,0,Cake,2013,2013-09-10
356,1309115,2013-09-11,5,266.283742487977,6.0,13.9,8.0,61.0,0.0,2,254,Wednesday,9,2013,37,3,0,0,0,0,0,30,2,0,Cake,2013,2013-09-11
361,1309125,2013-09-12,5,291.297115676725,6.0,16.1125,6.0,61.0,0.0,3,255,Thursday,9,2013,37,3,0,0,0,0,0,30,2,0,Cake,2013,2013-09-12
366,1309135,2013-09-13,5,306.313400312796,6.0,17.4375,5.0,21.0,0.0,4,256,Friday,9,2013,37,3,0,0,0,0,0,30,2,0,Cake,2013,2013-09-13
371,1309145,2013-09-14,5,383.083373412478,5.0,17.625,10.0,63.0,0.0,5,257,Saturday,9,2013,37,3,1,0,0,0,0,30,2,0,Cake,2013,2013-09-14
376,1309155,2013-09-15,5,368.235519264474,7.0,14.8625,10.0,21.0,0.0,6,258,Sunday,9,2013,37,3,1,0,0,0,0,30,3,0,Cake,2013,2013-09-15
381,1309165,2013-09-16,5,230.653426038182,3.0,13.1375,13.0,21.0,0.0,0,259,Monday,9,2013,38,3,0,0,0,0,0,30,3,0,Cake,2013,2013-09-16
386,1309175,2013-09-17,5,320.526447004404,5.0,13.1375,10.0,63.0,0.0,1,260,Tuesday,9,2013,38,3,0,0,0,0,0,30,3,0,Cake,2013,2013-09-17
391,1309185,2013-09-18,5,273.5407716877,4.0,13.05,9.0,,0.0,2,261,Wednesday,9,2013,38,3,0,0,0,0,0,30,3,0,Cake,2013,2013-09-18
396,1309195,2013-09-19,5,300.262376130314,5.0,14.8375,11.0,63.0,0.0,3,262,Thursday,9,2013,38,3,0,0,0,0,0,30,3,0,Cake,2013,2013-09-19
401,1309205,2013-09-20,5,377.403500794794,7.0,13.525,6.0,,0.0,4,263,Friday,9,2013,38,3,0,0,0,0,0,30,3,0,Cake,2013,2013-09-20
406,1309215,2013-09-21,5,320.960054511642,7.0,15.35,9.0,,0.0,5,264,Saturday,9,2013,38,3,1,0,0,0,0,30,3,0,Cake,2013,2013-09-21
411,1309225,2013-09-22,5,359.99538027315,6.0,17.1375,14.0,21.0,0.0,6,265,Sunday,9,2013,38,3,1,0,0,0,0,30,4,0,Cake,2013,2013-09-22
416,1309235,2013-09-23,5,293.881781699553,7.0,17.3125,14.0,21.0,0.0,0,266,Monday,9,2013,39,3,0,0,0,0,0,30,4,0,Cake,2013,2013-09-23
421,1309245,2013-09-24,5,261.601833826599,8.0,15.7375,10.0,,0.0,1,267,Tuesday,9,2013,39,3,0,0,0,0,0,30,4,0,Cake,2013,2013-09-24
426,1309255,2013-09-25,5,298.284260355615,6.0,13.5375,7.0,61.0,0.0,2,268,Wednesday,9,2013,39,3,0,0,0,0,0,30,4,0,Cake,2013,2013-09-25
431,1309265,2013-09-26,5,287.793533580575,1.0,12.9875,12.0,,0.0,3,269,Thursday,9,2013,39,3,0,0,0,0,0,30,4,0,Cake,2013,2013-09-26
436,1309275,2013-09-27,5,283.206061885802,5.0,13.0125,8.0,21.0,0.0,4,270,Friday,9,2013,39,3,0,0,0,0,0,30,4,0,Cake,2013,2013-09-27
441,1309285,2013-09-28,5,290.84887886944,0.0,13.1,8.0,,0.0,5,271,Saturday,9,2013,39,3,1,0,0,0,0,30,4,0,Cake,2013,2013-09-28
446,1309295,2013-09-29,5,304.830463976939,3.0,14.175,12.0,,0.0,6,272,Sunday,9,2013,39,3,1,0,0,0,0,30,5,0,Cake,2013,2013-09-29
451,1309305,2013-09-30,5,331.154356903853,1.0,12.825,14.0,,0.0,0,273,Monday,9,2013,40,3,0,0,1,0,0,30,5,0,Cake,2013,2013-09-30
456,1310015,2013-10-01,5,351.590991371398,0.0,12.9125,13.0,5.0,0.0,1,274,Tuesday,10,2013,40,4,0,1,0,0,0,31,1,0,Cake,2013,2013-10-01
461,1310025,2013-10-02,5,322.880300414914,1.0,12.7,10.0,,0.0,2,275,Wednesday,10,2013,40,4,0,0,0,0,0,31,1,0,Cake,2013,2013-10-02
466,1310035,2013-10-03,5,440.898116086485,0.0,11.7625,12.0,5.0,0.0,3,276,Thursday,10,2013,40,4,0,0,0,0,0,31,1,0,Cake,2013,2013-10-03
471,1310045,2013-10-04,5,280.756383513395,5.0,11.2,8.0,63.0,0.0,4,277,Friday,10,2013,40,4,0,0,0,0,0,31,1,0,Cake,2013,2013-10-04
476,1310055,2013-10-05,5,326.993164913838,7.0,15.575,8.0,20.0,0.0,5,278,Saturday,10,2013,40,4,1,0,0,0,0,31,1,0,Cake,2013,2013-10-05
481,1310065,2013-10-06,5,340.701203063945,7.0,15.25,6.0,,0.0,6,279,Sunday,10,2013,40,4,1,0,0,0,0,31,1,0,Cake,2013,2013-10-06
486,1310075,2013-10-07,5,318.481660598268,1.0,16.275,7.0,,0.0,0,280,Monday,10,2013,41,4,0,0,0,0,0,31,1,0,Cake,2013,2013-10-07
491,1310085,2013-10-08,5,245.656923063522,6.0,15.1125,8.0,61.0,0.0,1,281,Tuesday,10,2013,41,4,0,0,0,0,0,31,2,0,Cake,2013,2013-10-08
496,1310095,2013-10-09,5,260.831242292014,7.0,14.3125,10.0,21.0,0.0,2,282,Wednesday,10,2013,41,4,0,0,0,0,0,31,2,0,Cake,2013,2013-10-09
501,1310105,2013-10-10,5,266.156733546376,5.0,10.975,6.0,,0.0,3,283,Thursday,10,2013,41,4,0,0,0,0,0,31,2,0,Cake,2013,2013-10-10
506,1310115,2013-10-11,5,229.072309397699,7.0,13.8625,20.0,10.0,0.0,4,284,Friday,10,2013,41,4,0,0,0,0,0,31,2,0,Cake,2013,2013-10-11
511,1310125,2013-10-12,5,273.221595297806,8.0,13.025,21.0,63.0,0.0,5,285,Saturday,10,2013,41,4,1,0,0,0,0,31,2,0,Cake,2013,2013-10-12
516,1310135,2013-10-13,5,248.357762950889,5.0,10.8625,5.0,,0.0,6,286,Sunday,10,2013,41,4,1,0,0,0,0,31,2,0,Cake,2013,2013-10-13
521,1310145,2013-10-14,5,270.419718876308,2.0,12.525,6.0,,0.0,0,287,Monday,10,2013,42,4,0,0,0,0,0,31,2,0,Cake,2013,2013-10-14
526,1310155,2013-10-15,5,219.941750803178,7.0,10.6625,4.0,63.0,0.0,1,288,Tuesday,10,2013,42,4,0,0,0,0,0,31,3,0,Cake,2013,2013-10-15
531,1310165,2013-10-16,5,288.91825808676,8.0,12.275,7.0,,0.0,2,289,Wednesday,10,2013,42,4,0,0,0,0,0,31,3,0,Cake,2013,2013-10-16
536,1310175,2013-10-17,5,244.428871611246,7.0,12.0,15.0,65.0,0.0,3,290,Thursday,10,2013,42,4,0,0,0,0,0,31,3,0,Cake,2013,2013-10-17
541,1310185,2013-10-18,5,295.076856315502,1.0,9.075,9.0,,0.0,4,291,Friday,10,2013,42,4,0,0,0,0,0,31,3,0,Cake,2013,2013-10-18
546,1310195,2013-10-19,5,281.559213676245,7.0,9.45,9.0,,0.0,5,292,Saturday,10,2013,42,4,1,0,0,0,0,31,3,0,Cake,2013,2013-10-19
551,1310205,2013-10-20,5,229.516910132085,7.0,15.1875,8.0,21.0,0.0,6,293,Sunday,10,2013,42,4,1,0,0,0,0,31,3,0,Cake,2013,2013-10-20
556,1310215,2013-10-21,5,187.562777604076,7.0,14.2625,8.0,61.0,0.0,0,294,Monday,10,2013,43,4,0,0,0,0,0,31,3,0,Cake,2013,2013-10-21
561,1310225,2013-10-22,5,255.793613767243,2.0,17.6375,7.0,,0.0,1,295,Tuesday,10,2013,43,4,0,0,0,0,0,31,4,0,Cake,2013,2013-10-22
566,1310235,2013-10-23,5,271.192325022255,6.0,17.675,9.0,,0.0,2,296,Wednesday,10,2013,43,4,0,0,0,0,0,31,4,0,Cake,2013,2013-10-23
571,1310245,2013-10-24,5,246.175469323983,5.0,12.6875,12.0,61.0,0.0,3,297,Thursday,10,2013,43,4,0,0,0,0,0,31,4,0,Cake,2013,2013-10-24
577,1310255,2013-10-25,5,262.479741759397,7.0,11.8875,7.0,61.0,0.0,4,298,Friday,10,2013,43,4,0,0,0,0,0,31,4,0,Cake,2013,2013-10-25
583,1310265,2013-10-26,5,260.812943526863,5.0,16.775,10.0,21.0,0.0,5,299,Saturday,10,2013,43,4,1,0,0,0,0,31,4,0,Cake,2013,2013-10-26
589,1310275,2013-10-27,5,292.452459619799,6.0,14.9875,16.0,65.0,0.0,6,300,Sunday,10,2013,43,4,1,0,0,0,0,31,4,0,Cake,2013,2013-10-27
595,1310285,2013-10-28,5,196.841869220639,7.0,14.3625,29.0,63.0,0.0,0,301,Monday,10,2013,44,4,0,0,0,0,0,31,4,0,Cake,2013,2013-10-28
600,1310295,2013-10-29,5,194.050358871373,7.0,10.775,17.0,63.0,0.0,1,302,Tuesday,10,2013,44,4,0,0,0,0,0,31,5,0,Cake,2013,2013-10-29
606,1310305,2013-10-30,5,295.266893345374,6.0,10.4375,10.0,61.0,0.0,2,303,Wednesday,10,2013,44,4,0,0,0,0,0,31,5,0,Cake,2013,2013-10-30
612,1310315,2013-10-31,5,242.152859667865,5.0,11.1625,13.0,21.0,0.0,3,304,Thursday,10,2013,44,4,0,0,1,0,0,31,5,0,Cake,2013,2013-10-31
618,1311015,2013-11-01,5,273.370278323609,8.0,10.625,9.0,63.0,0.0,4,305,Friday,11,2013,44,4,0,1,0,0,0,30,1,0,Cake,2013,2013-11-01
624,1311025,2013-11-02,5,225.660926756768,8.0,8.8875,3.0,63.0,0.0,5,306,Saturday,11,2013,44,4,1,0,0,0,0,30,1,0,Cake,2013,2013-11-02
630,1311035,2013-11-03,5,250.834570281876,6.0,10.7,15.0,21.0,0.0,6,307,Sunday,11,2013,44,4,1,0,0,0,0,30,1,0,Cake,2013,2013-11-03
635,1311045,2013-11-04,5,243.480688862574,7.0,6.8375,7.0,63.0,0.0,0,308,Monday,11,2013,45,4,0,0,0,0,0,30,1,0,Cake,2013,2013-11-04
641,1311055,2013-11-05,5,189.316339883043,4.0,8.9,12.0,61.0,0.0,1,309,Tuesday,11,2013,45,4,0,0,0,0,0,30,1,0,Cake,2013,2013-11-05
647,1311065,2013-11-06,5,193.037644420427,4.0,8.1375,12.0,63.0,0.0,2,310,Wednesday,11,2013,45,4,0,0,0,0,0,30,1,0,Cake,2013,2013-11-06
653,1311075,2013-11-07,5,225.684071441743,6.0,9.5,10.0,61.0,0.0,3,311,Thursday,11,2013,45,4,0,0,0,0,0,30,1,0,Cake,2013,2013-11-07
659,1311085,2013-11-08,5,208.931884105255,3.0,9.325,9.0,,0.0,4,312,Friday,11,2013,45,4,0,0,0,0,0,30,2,0,Cake,2013,2013-11-08
665,1311095,2013-11-09,5,221.231762690697,5.0,7.7,16.0,63.0,0.0,5,313,Saturday,11,2013,45,4,1,0,0,0,0,30,2,0,Cake,2013,2013-11-09
671,1311105,2013-11-10,5,338.893723228729,2.0,6.9875,12.0,63.0,0.0,6,314,Sunday,11,2013,45,4,1,0,0,0,0,30,2,0,Cake,2013,2013-11-10
677,1311115,2013-11-11,5,242.681615020156,2.0,8.3125,5.0,,0.0,0,315,Monday,11,2013,46,4,0,0,0,0,0,30,2,0,Cake,2013,2013-11-11
683,1311125,2013-11-12,5,196.457888917276,7.0,5.9375,9.0,61.0,0.0,1,316,Tuesday,11,2013,46,4,0,0,0,0,0,30,2,0,Cake,2013,2013-11-12
689,1311135,2013-11-13,5,243.067077049956,1.0,8.8,12.0,0.0,0.0,2,317,Wednesday,11,2013,46,4,0,0,0,0,0,30,2,0,Cake,2013,2013-11-13
695,1311145,2013-11-14,5,209.051190249137,5.0,6.9375,9.0,21.0,0.0,3,318,Thursday,11,2013,46,4,0,0,0,0,0,30,2,0,Cake,2013,2013-11-14
701,1311155,2013-11-15,5,210.424923048355,7.0,6.45,6.0,21.0,0.0,4,319,Friday,11,2013,46,4,0,0,0,0,0,30,3,0,Cake,2013,2013-11-15
707,1311165,2013-11-16,5,261.755181235489,8.0,8.875,12.0,,0.0,5,320,Saturday,11,2013,46,4,1,0,0,0,0,30,3,0,Cake,2013,2013-11-16
713,1311175,2013-11-17,5,434.514684349967,2.0,8.8875,8.0,0.0,0.0,6,321,Sunday,11,2013,46,4,1,0,0,0,0,30,3,0,Cake,2013,2013-11-17
719,1311185,2013-11-18,5,211.412460843845,7.0,6.65,5.0,63.0,0.0,0,322,Monday,11,2013,47,4,0,0,0,0,0,30,3,0,Cake,2013,2013-11-18
725,1311195,2013-11-19,5,175.243335348158,8.0,5.8375,8.0,61.0,0.0,1,323,Tuesday,11,2013,47,4,0,0,0,0,0,30,3,0,Cake,2013,2013-11-19
731,1311205,2013-11-20,5,189.093245051335,6.0,3.85,6.0,,0.0,2,324,Wednesday,11,2013,47,4,0,0,0,0,0,30,3,0,Cake,2013,2013-11-20
737,1311215,2013-11-21,5,188.007263743597,2.0,3.275,8.0,10.0,0.0,3,325,Thursday,11,2013,47,4,0,0,0,0,0,30,3,0,Cake,2013,2013-11-21
743,1311225,2013-11-22,5,182.217584291959,7.0,5.375,10.0,21.0,0.0,4,326,Friday,11,2013,47,4,0,0,0,0,0,30,4,0,Cake,2013,2013-11-22
749,1311235,2013-11-23,5,208.761601079823,3.0,4.9125,6.0,,0.0,5,327,Saturday,11,2013,47,4,1,0,0,0,0,30,4,0,Cake,2013,2013-11-23
755,1311245,2013-11-24,5,369.426275393692,0.0,4.6,16.0,,0.0,6,328,Sunday,11,2013,47,4,1,0,0,0,0,30,4,0,Cake,2013,2013-11-24
761,1311255,2013-11-25,5,243.044424030491,0.0,3.7,10.0,,0.0,0,329,Monday,11,2013,48,4,0,0,0,0,0,30,4,0,Cake,2013,2013-11-25
767,1311265,2013-11-26,5,246.470658207108,2.0,2.3125,6.0,,0.0,1,330,Tuesday,11,2013,48,4,0,0,0,0,0,30,4,0,Cake,2013,2013-11-26
773,1311275,2013-11-27,5,199.971144378813,8.0,7.3125,12.0,61.0,0.0,2,331,Wednesday,11,2013,48,4,0,0,0,0,0,30,4,0,Cake,2013,2013-11-27
779,1311285,2013-11-28,5,218.574938092632,2.0,8.025,18.0,,0.0,3,332,Thursday,11,2013,48,4,0,0,0,0,0,30,4,0,Cake,2013,2013-11-28
785,1311295,2013-11-29,5,198.643762741097,8.0,5.9875,11.0,63.0,0.0,4,333,Friday,11,2013,48,4,0,0,0,0,0,30,5,0,Cake,2013,2013-11-29
790,1311305,2013-11-30,5,184.670559295231,7.0,5.525,10.0,20.0,0.0,5,334,Saturday,11,2013,48,4,1,0,1,0,0,30,5,0,Cake,2013,2013-11-30
796,1312015,2013-12-01,5,251.171365445472,5.0,8.6625,20.0,61.0,0.0,6,335,Sunday,12,2013,48,4,1,1,0,0,0,31,1,0,Cake,2013,2013-12-01
802,1312025,2013-12-02,5,200.880829213958,0.0,3.0625,4.0,10.0,0.0,0,336,Monday,12,2013,49,4,0,0,0,0,0,31,1,0,Cake,2013,2013-12-02
808,1312035,2013-12-03,5,187.803590029425,8.0,1.7125,6.0,28.0,0.0,1,337,Tuesday,12,2013,49,4,0,0,0,0,0,31,1,0,Cake,2013,2013-12-03
814,1312045,2013-12-04,5,214.941099341808,7.0,5.85,11.0,63.0,0.0,2,338,Wednesday,12,2013,49,4,0,0,0,0,0,31,1,0,Cake,2013,2013-12-04
820,1312055,2013-12-05,5,190.110646923888,7.0,4.4625,24.0,63.0,0.0,3,339,Thursday,12,2013,49,4,0,0,0,0,0,31,1,0,Cake,2013,2013-12-05
826,1312065,2013-12-06,5,211.036554280616,6.0,1.7875,25.0,73.0,0.0,4,340,Friday,12,2013,49,4,0,0,0,0,0,31,1,0,Cake,2013,2013-12-06
832,1312075,2013-12-07,5,194.816564885098,5.0,1.0,11.0,22.0,0.0,5,341,Saturday,12,2013,49,4,1,0,0,0,0,31,1,0,Cake,2013,2013-12-07
838,1312085,2013-12-08,5,211.40480292494,8.0,6.975,16.0,63.0,0.0,6,342,Sunday,12,2013,49,4,1,0,0,0,0,31,2,0,Cake,2013,2013-12-08
844,1312095,2013-12-09,5,170.524972886057,7.0,9.2375,10.0,45.0,0.0,0,343,Monday,12,2013,50,4,0,0,0,0,0,31,2,0,Cake,2013,2013-12-09
850,1312105,2013-12-10,5,149.431342843146,7.0,7.1875,8.0,61.0,0.0,1,344,Tuesday,12,2013,50,4,0,0,0,0,0,31,2,0,Cake,2013,2013-12-10
856,1312115,2013-12-11,5,155.814778301331,7.0,5.025,9.0,10.0,0.0,2,345,Wednesday,12,2013,50,4,0,0,0,0,0,31,2,0,Cake,2013,2013-12-11
862,1312125,2013-12-12,5,180.75061797104,8.0,2.525,8.0,28.0,0.0,3,346,Thursday,12,2013,50,4,0,0,0,0,0,31,2,0,Cake,2013,2013-12-12
867,1312135,2013-12-13,5,181.364999270263,7.0,3.5375,6.0,61.0,0.0,4,347,Friday,12,2013,50,4,0,0,0,0,0,31,2,0,Cake,2013,2013-12-13
872,1312145,2013-12-14,5,197.802586637735,7.0,3.0125,7.0,61.0,0.0,5,348,Saturday,12,2013,50,4,1,0,0,0,0,31,2,0,Cake,2013,2013-12-14
878,1312155,2013-12-15,5,217.492553439895,8.0,7.925,12.0,61.0,0.0,6,349,Sunday,12,2013,50,4,1,0,0,0,0,31,3,0,Cake,2013,2013-12-15
884,1312165,2013-12-16,5,157.392485896369,8.0,8.775,12.0,,0.0,0,350,Monday,12,2013,51,4,0,0,0,0,0,31,3,0,Cake,2013,2013-12-16
890,1312175,2013-12-17,5,174.571555755812,8.0,4.95,8.0,61.0,0.0,1,351,Tuesday,12,2013,51,4,0,0,0,0,0,31,3,0,Cake,2013,2013-12-17
896,1312185,2013-12-18,5,183.895860880414,7.0,6.85,8.0,10.0,0.0,2,352,Wednesday,12,2013,51,4,0,0,0,0,0,31,3,0,Cake,2013,2013-12-18
902,1312195,2013-12-19,5,175.651475866415,7.0,7.4,10.0,63.0,0.0,3,353,Thursday,12,2013,51,4,0,0,0,0,0,31,3,0,Cake,2013,2013-12-19
908,1312205,2013-12-20,5,187.406124646547,7.0,5.2875,10.0,61.0,0.0,4,354,Friday,12,2013,51,4,0,0,0,0,0,31,3,0,Cake,2013,2013-12-20
914,1312215,2013-12-21,5,191.007159526764,8.0,6.5625,13.0,63.0,0.0,5,355,Saturday,12,2013,51,4,1,0,0,0,0,31,3,0,Cake,2013,2013-12-21
920,1312225,2013-12-22,5,236.081350951816,7.0,8.1375,12.0,61.0,0.0,6,356,Sunday,12,2013,51,4,1,0,0,0,0,31,4,0,Cake,2013,2013-12-22
926,1312235,2013-12-23,5,221.057091994517,3.0,5.4875,10.0,,0.0,0,357,Monday,12,2013,52,4,0,0,0,0,0,31,4,0,Cake,2013,2013-12-23
931,1312245,2013-12-24,5,251.566250844717,7.0,11.4375,18.0,61.0,0.0,1,358,Tuesday,12,2013,52,4,0,0,0,0,0,31,4,0,Cake,2013,2013-12-24
936,1312275,2013-12-27,5,270.571377693833,7.0,5.7625,15.0,63.0,0.0,4,361,Friday,12,2013,52,4,0,0,0,0,0,31,4,0,Cake,2013,2013-12-27
942,1312295,2013-12-29,5,292.517266268393,7.0,5.7125,9.0,63.0,0.0,6,363,Sunday,12,2013,52,4,1,0,0,0,0,31,5,0,Cake,2013,2013-12-29
947,1312305,2013-12-30,5,454.376684162368,4.0,4.75,11.0,10.0,0.0,0,364,Monday,12,2013,1,4,0,0,0,0,0,31,5,0,Cake,2013,2013-12-30
952,1312315,2013-12-31,5,1625.69060128682,4.0,5.0375,7.0,,0.0,1,365,Tuesday,12,2013,1,4,0,0,1,0,1,31,5,0,Cake,2013,2013-12-31
572,1310246,2013-10-24,6,41.8130384176761,5.0,12.6875,12.0,61.0,0.0,3,297,Thursday,10,2013,43,4,0,0,0,0,0,31,4,0,Seasonal products,2013,2013-10-24
578,1310256,2013-10-25,6,16.4108759321994,7.0,11.8875,7.0,61.0,0.0,4,298,Friday,10,2013,43,4,0,0,0,0,0,31,4,0,Seasonal products,2013,2013-10-25
584,1310266,2013-10-26,6,18.5744577876439,5.0,16.775,10.0,21.0,0.0,5,299,Saturday,10,2013,43,4,1,0,0,0,0,31,4,0,Seasonal products,2013,2013-10-26
590,1310276,2013-10-27,6,24.6400839236906,6.0,14.9875,16.0,65.0,0.0,6,300,Sunday,10,2013,43,4,1,0,0,0,0,31,4,0,Seasonal products,2013,2013-10-27
601,1310296,2013-10-29,6,43.5153660789191,7.0,10.775,17.0,63.0,0.0,1,302,Tuesday,10,2013,44,4,0,0,0,0,0,31,5,0,Seasonal products,2013,2013-10-29
607,1310306,2013-10-30,6,38.8942676789686,6.0,10.4375,10.0,61.0,0.0,2,303,Wednesday,10,2013,44,4,0,0,0,0,0,31,5,0,Seasonal products,2013,2013-10-30
613,1310316,2013-10-31,6,16.8022951787266,5.0,11.1625,13.0,21.0,0.0,3,304,Thursday,10,2013,44,4,0,0,1,0,0,31,5,0,Seasonal products,2013,2013-10-31
619,1311016,2013-11-01,6,48.6054000047875,8.0,10.625,9.0,63.0,0.0,4,305,Friday,11,2013,44,4,0,1,0,0,0,30,1,0,Seasonal products,2013,2013-11-01
625,1311026,2013-11-02,6,70.1309361215906,8.0,8.8875,3.0,63.0,0.0,5,306,Saturday,11,2013,44,4,1,0,0,0,0,30,1,0,Seasonal products,2013,2013-11-02
631,1311036,2013-11-03,6,34.2580409055977,6.0,10.7,15.0,21.0,0.0,6,307,Sunday,11,2013,44,4,1,0,0,0,0,30,1,0,Seasonal products,2013,2013-11-03
636,1311046,2013-11-04,6,17.8744198764574,7.0,6.8375,7.0,63.0,0.0,0,308,Monday,11,2013,45,4,0,0,0,0,0,30,1,0,Seasonal products,2013,2013-11-04
642,1311056,2013-11-05,6,41.7139880995306,4.0,8.9,12.0,61.0,0.0,1,309,Tuesday,11,2013,45,4,0,0,0,0,0,30,1,0,Seasonal products,2013,2013-11-05
648,1311066,2013-11-06,6,50.5185888728345,4.0,8.1375,12.0,63.0,0.0,2,310,Wednesday,11,2013,45,4,0,0,0,0,0,30,1,0,Seasonal products,2013,2013-11-06
654,1311076,2013-11-07,6,50.2266196683466,6.0,9.5,10.0,61.0,0.0,3,311,Thursday,11,2013,45,4,0,0,0,0,0,30,1,0,Seasonal products,2013,2013-11-07
660,1311086,2013-11-08,6,53.5192500112591,3.0,9.325,9.0,,0.0,4,312,Friday,11,2013,45,4,0,0,0,0,0,30,2,0,Seasonal products,2013,2013-11-08
666,1311096,2013-11-09,6,51.1297514715512,5.0,7.7,16.0,63.0,0.0,5,313,Saturday,11,2013,45,4,1,0,0,0,0,30,2,0,Seasonal products,2013,2013-11-09
672,1311106,2013-11-10,6,39.7377803974395,2.0,6.9875,12.0,63.0,0.0,6,314,Sunday,11,2013,45,4,1,0,0,0,0,30,2,0,Seasonal products,2013,2013-11-10
678,1311116,2013-11-11,6,62.3605448128483,2.0,8.3125,5.0,,0.0,0,315,Monday,11,2013,46,4,0,0,0,0,0,30,2,0,Seasonal products,2013,2013-11-11
684,1311126,2013-11-12,6,41.3570335382478,7.0,5.9375,9.0,61.0,0.0,1,316,Tuesday,11,2013,46,4,0,0,0,0,0,30,2,0,Seasonal products,2013,2013-11-12
690,1311136,2013-11-13,6,65.0616903306825,1.0,8.8,12.0,0.0,0.0,2,317,Wednesday,11,2013,46,4,0,0,0,0,0,30,2,0,Seasonal products,2013,2013-11-13
696,1311146,2013-11-14,6,44.8353611437005,5.0,6.9375,9.0,21.0,0.0,3,318,Thursday,11,2013,46,4,0,0,0,0,0,30,2,0,Seasonal products,2013,2013-11-14
702,1311156,2013-11-15,6,61.0014708202482,7.0,6.45,6.0,21.0,0.0,4,319,Friday,11,2013,46,4,0,0,0,0,0,30,3,0,Seasonal products,2013,2013-11-15
708,1311166,2013-11-16,6,72.2449528103848,8.0,8.875,12.0,,0.0,5,320,Saturday,11,2013,46,4,1,0,0,0,0,30,3,0,Seasonal products,2013,2013-11-16
714,1311176,2013-11-17,6,37.9512648752007,2.0,8.8875,8.0,0.0,0.0,6,321,Sunday,11,2013,46,4,1,0,0,0,0,30,3,0,Seasonal products,2013,2013-11-17
720,1311186,2013-11-18,6,64.8333393440256,7.0,6.65,5.0,63.0,0.0,0,322,Monday,11,2013,47,4,0,0,0,0,0,30,3,0,Seasonal products,2013,2013-11-18
726,1311196,2013-11-19,6,61.9559723571108,8.0,5.8375,8.0,61.0,0.0,1,323,Tuesday,11,2013,47,4,0,0,0,0,0,30,3,0,Seasonal products,2013,2013-11-19
732,1311206,2013-11-20,6,70.0645170068576,6.0,3.85,6.0,,0.0,2,324,Wednesday,11,2013,47,4,0,0,0,0,0,30,3,0,Seasonal products,2013,2013-11-20
738,1311216,2013-11-21,6,95.3284808994841,2.0,3.275,8.0,10.0,0.0,3,325,Thursday,11,2013,47,4,0,0,0,0,0,30,3,0,Seasonal products,2013,2013-11-21
744,1311226,2013-11-22,6,111.068512845509,7.0,5.375,10.0,21.0,0.0,4,326,Friday,11,2013,47,4,0,0,0,0,0,30,4,0,Seasonal products,2013,2013-11-22
