,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,weekday,dayofyear,day_of_week
7409,2017-04-21,7.0,11.875,19,61.0,1704211.0,1.0,124.895216030507,,4,111,Friday
7414,2017-04-22,5.0,7.5,21,61.0,1704221.0,1.0,81.3906991756264,,5,112,Saturday
7419,2017-04-23,4.0,7.875,20,21.0,1704231.0,1.0,54.169922075821,,6,113,Sunday
7424,2017-04-24,7.0,8.875,17,63.0,1704241.0,1.0,92.4677986737874,,0,114,Monday
7429,2017-04-25,5.0,5.5,15,69.0,1704251.0,1.0,80.9218016064876,,1,115,Tuesday
7434,2017-04-26,6.0,7.625,7,61.0,1704261.0,1.0,82.1124954906633,,2,116,Wednesday
7439,2017-04-27,6.0,8.625,13,61.0,1704271.0,1.0,98.0715104557433,,3,117,Thursday
7444,2017-04-28,7.0,8.625,10,61.0,1704281.0,1.0,125.456981753476,,4,118,Friday
7449,2017-04-29,4.0,7.125,9,61.0,1704291.0,1.0,123.277101467222,,5,119,Saturday
7454,2017-04-30,1.0,11.875,12,0.0,1704301.0,1.0,60.2450021630226,,6,120,Sunday
7460,2017-05-02,2.0,10.875,21,5.0,1705021.0,1.0,155.095888788648,,1,122,Tuesday
7465,2017-05-03,3.0,11.25,20,5.0,1705031.0,1.0,118.326086080103,,2,123,Wednesday
7470,2017-05-04,7.0,10.625,19,,1705041.0,1.0,149.956078967988,,3,124,Thursday
7475,2017-05-05,7.0,8.25,15,61.0,1705051.0,1.0,86.0402504738117,,4,125,Friday
7480,2017-05-06,7.0,11.0,7,0.0,1705061.0,1.0,137.068189796743,,5,126,Saturday
7485,2017-05-07,0.0,17.125,9,0.0,1705071.0,1.0,89.0086685072793,,6,127,Sunday
7490,2017-05-08,1.0,9.75,19,5.0,1705081.0,1.0,148.83378586129,,0,128,Monday
7495,2017-05-09,4.0,10.0,12,,1705091.0,1.0,94.3672716433608,,1,129,Tuesday
7500,2017-05-10,7.0,9.25,11,61.0,1705101.0,1.0,110.05390644857,,2,130,Wednesday
7505,2017-05-11,0.0,13.375,14,,1705111.0,1.0,142.677183364091,,3,131,Thursday
7510,2017-05-12,7.0,12.75,13,61.0,1705121.0,1.0,155.268162620008,,4,132,Friday
7515,2017-05-13,6.0,17.875,6,21.0,1705131.0,1.0,132.162595452678,,5,133,Saturday
7520,2017-05-14,2.0,18.75,12,0.0,1705141.0,1.0,81.7822715275506,,6,134,Sunday
7525,2017-05-15,3.0,17.375,9,0.0,1705151.0,1.0,152.569401591519,,0,135,Monday
7530,2017-05-16,7.0,14.125,8,61.0,1705161.0,1.0,133.170424802247,,1,136,Tuesday
7535,2017-05-17,6.0,23.125,7,,1705171.0,1.0,80.7776768540183,,2,137,Wednesday
7540,2017-05-18,4.0,23.125,12,,1705181.0,1.0,103.501730355572,,3,138,Thursday
7545,2017-05-19,6.0,17.375,7,21.0,1705191.0,1.0,84.0165889848927,,4,139,Friday
7550,2017-05-20,4.0,16.0,12,,1705201.0,1.0,174.274302653978,,5,140,Saturday
7555,2017-05-21,1.0,18.625,12,,1705211.0,1.0,55.8214595630896,,6,141,Sunday
7560,2017-05-22,0.0,17.75,9,,1705221.0,1.0,138.415948678585,,0,142,Monday
7565,2017-05-23,4.0,22.125,15,95.0,1705231.0,1.0,96.780584678581,,1,143,Tuesday
7570,2017-05-24,3.0,17.125,18,0.0,1705241.0,1.0,136.939147637809,,2,144,Wednesday
7575,2017-05-25,2.0,18.875,12,,1705251.0,1.0,83.9282232026622,,3,145,Thursday
7580,2017-05-26,0.0,20.75,6,0.0,1705261.0,1.0,127.227158892085,,4,146,Friday
7585,2017-05-27,0.0,24.75,7,,1705271.0,1.0,128.587609179322,,5,147,Saturday
7590,2017-05-28,1.0,22.375,14,61.0,1705281.0,1.0,72.2162693070431,,6,148,Sunday
7595,2017-05-29,5.0,18.75,7,0.0,1705291.0,1.0,138.960680835425,,0,149,Monday
7600,2017-05-30,6.0,20.5,14,5.0,1705301.0,1.0,112.762433854322,,1,150,Tuesday
7605,2017-05-31,5.0,15.5,18,5.0,1705311.0,1.0,128.075086840652,,2,151,Wednesday
7610,2017-06-01,0.0,17.375,12,5.0,1706011.0,1.0,122.612602773757,,3,152,Thursday
7615,2017-06-02,0.0,20.25,9,,1706021.0,1.0,109.568315162716,,4,153,Friday
7620,2017-06-03,7.0,17.5,5,61.0,1706031.0,1.0,147.340788187836,,5,154,Saturday
7625,2017-06-04,5.0,17.125,14,61.0,1706041.0,1.0,71.186698283748,,6,155,Sunday
7630,2017-06-05,1.0,20.125,9,0.0,1706051.0,1.0,51.613320416559,,0,156,Monday
7635,2017-06-06,4.0,21.625,10,61.0,1706061.0,1.0,129.923307518664,,1,157,Tuesday
7640,2017-06-07,7.0,12.25,14,63.0,1706071.0,1.0,96.3261708017248,,2,158,Wednesday
7645,2017-06-08,7.0,14.875,8,61.0,1706081.0,1.0,109.25094379784,,3,159,Thursday
7650,2017-06-09,6.0,20.25,14,95.0,1706091.0,1.0,146.050825934372,,4,160,Friday
7655,2017-06-10,5.0,19.25,10,0.0,1706101.0,1.0,155.244457489777,,5,161,Saturday
7660,2017-06-11,2.0,25.0,11,,1706111.0,1.0,71.2809920560123,,6,162,Sunday
7665,2017-06-12,7.0,16.25,16,61.0,1706121.0,1.0,134.798408035579,,0,163,Monday
7670,2017-06-13,6.0,16.125,16,21.0,1706131.0,1.0,118.641824642293,,1,164,Tuesday
7675,2017-06-14,7.0,19.125,9,,1706141.0,1.0,107.822210054913,,2,165,Wednesday
7680,2017-06-15,3.0,22.75,6,21.0,1706151.0,1.0,121.510818120738,,3,166,Thursday
7685,2017-06-16,5.0,17.375,20,21.0,1706161.0,1.0,159.386053748275,,4,167,Friday
7690,2017-06-17,0.0,20.125,15,0.0,1706171.0,1.0,152.587185601354,1.0,5,168,Saturday
7695,2017-06-18,2.0,24.25,9,,1706181.0,1.0,75.1727854873289,1.0,6,169,Sunday
7700,2017-06-19,1.0,25.375,7,0.0,1706191.0,1.0,146.631334543439,1.0,0,170,Monday
7705,2017-06-20,0.0,20.75,12,0.0,1706201.0,1.0,127.815304326711,1.0,1,171,Tuesday
7710,2017-06-21,3.0,18.75,10,,1706211.0,1.0,120.022105971466,1.0,2,172,Wednesday
7715,2017-06-22,3.0,20.25,10,95.0,1706221.0,1.0,78.1688619382617,1.0,3,173,Thursday
7720,2017-06-23,7.0,17.25,14,61.0,1706231.0,1.0,160.591006007475,1.0,4,174,Friday
7725,2017-06-24,6.0,17.875,19,61.0,1706241.0,1.0,213.304834757744,1.0,5,175,Saturday
7730,2017-06-25,7.0,17.25,16,20.0,1706251.0,1.0,69.3531645812572,1.0,6,176,Sunday
7735,2017-06-26,3.0,17.375,16,21.0,1706261.0,1.0,155.543228693566,,0,177,Monday
7740,2017-06-27,3.0,16.375,9,,1706271.0,1.0,135.490018589734,,1,178,Tuesday
7745,2017-06-28,6.0,19.75,18,,1706281.0,1.0,110.528030025808,,2,179,Wednesday
7750,2017-06-29,7.0,17.875,8,61.0,1706291.0,1.0,126.32363509346,,3,180,Thursday
7755,2017-06-30,7.0,14.875,11,63.0,1706301.0,1.0,118.656267761961,,4,181,Friday
7760,2017-07-01,7.0,17.625,10,21.0,1707011.0,1.0,142.537037918789,,5,182,Saturday
7765,2017-07-02,7.0,17.125,18,21.0,1707021.0,1.0,63.6146685898519,,6,183,Sunday
7770,2017-07-03,7.0,18.625,14,95.0,1707031.0,1.0,144.589969427013,,0,184,Monday
7776,2017-07-05,2.0,19.0,9,,1707051.0,1.0,137.917961104922,,2,186,Wednesday
7781,2017-07-06,0.0,18.375,8,,1707061.0,1.0,170.80244658411,,3,187,Thursday
7786,2017-07-07,5.0,20.625,7,61.0,1707071.0,1.0,136.561795937936,,4,188,Friday
7791,2017-07-08,4.0,20.625,16,21.0,1707081.0,1.0,156.573447907018,,5,189,Saturday
7796,2017-07-09,1.0,19.125,9,,1707091.0,1.0,76.246567028981,,6,190,Sunday
7801,2017-07-10,7.0,17.5,6,61.0,1707101.0,1.0,140.641759507657,,0,191,Monday
7806,2017-07-11,6.0,19.875,11,95.0,1707111.0,1.0,134.174542819592,,1,192,Tuesday
7811,2017-07-12,7.0,14.75,12,61.0,1707121.0,1.0,92.5453856390347,,2,193,Wednesday
7816,2017-07-13,6.0,16.875,15,,1707131.0,1.0,165.69253636193,,3,194,Thursday
7821,2017-07-14,3.0,19.5,8,,1707141.0,1.0,161.336234262394,,4,195,Friday
7826,2017-07-15,7.0,18.75,10,21.0,1707151.0,1.0,161.368243588646,,5,196,Saturday
7831,2017-07-16,8.0,17.375,9,61.0,1707161.0,1.0,83.446445422438,,6,197,Sunday
7836,2017-07-17,6.0,18.5,12,,1707171.0,1.0,158.966094203543,,0,198,Monday
7841,2017-07-18,5.0,18.75,7,,1707181.0,1.0,123.668309159157,,1,199,Tuesday
7846,2017-07-19,1.0,22.5,13,0.0,1707191.0,1.0,126.617460532105,,2,200,Wednesday
7851,2017-07-20,7.0,21.5,5,61.0,1707201.0,1.0,152.89730610752,,3,201,Thursday
7856,2017-07-21,2.0,20.5,10,,1707211.0,1.0,128.063478737945,,4,202,Friday
7861,2017-07-22,7.0,18.5,9,63.0,1707221.0,1.0,118.581655925728,,5,203,Saturday
7866,2017-07-23,6.0,19.375,12,61.0,1707231.0,1.0,60.4808932763266,,6,204,Sunday
7871,2017-07-24,7.0,18.75,10,21.0,1707241.0,1.0,171.708992805544,,0,205,Monday
7876,2017-07-25,7.0,16.25,16,63.0,1707251.0,1.0,129.504249202353,,1,206,Tuesday
7881,2017-07-26,0.0,20.875,10,,1707261.0,1.0,182.444822422102,,2,207,Wednesday
7886,2017-07-27,6.0,19.5,10,61.0,1707271.0,1.0,239.066940896544,,3,208,Thursday
7891,2017-07-28,6.0,18.125,17,61.0,1707281.0,1.0,184.323576306162,,4,209,Friday
7896,2017-07-29,5.0,19.625,11,61.0,1707291.0,1.0,202.431896081896,,5,210,Saturday
7901,2017-07-30,5.0,24.0,11,61.0,1707301.0,1.0,65.4532794606465,,6,211,Sunday
7906,2017-07-31,2.0,22.75,9,,1707311.0,1.0,162.425333410717,,0,212,Monday
7911,2017-08-01,6.0,21.375,7,21.0,1708011.0,1.0,166.135486122073,,1,213,Tuesday
7916,2017-08-02,5.0,21.375,8,61.0,1708021.0,1.0,155.022099183108,,2,214,Wednesday
7921,2017-08-03,7.0,20.125,10,95.0,1708031.0,1.0,159.5753401745,,3,215,Thursday
7926,2017-08-04,6.0,19.625,18,21.0,1708041.0,1.0,161.585238563032,,4,216,Friday
7931,2017-08-05,4.0,20.125,12,,1708051.0,1.0,198.088094187281,,5,217,Saturday
7936,2017-08-06,3.0,18.5,13,21.0,1708061.0,1.0,72.3122759066064,,6,218,Sunday
7941,2017-08-07,2.0,22.4875,8,,1708071.0,1.0,172.028528903065,,0,219,Monday
7946,2017-08-08,6.0,23.0625,8,21.0,1708081.0,1.0,137.161092618244,,1,220,Tuesday
7951,2017-08-09,1.0,21.125,11,0.0,1708091.0,1.0,138.409853223588,,2,221,Wednesday
7956,2017-08-10,6.0,19.6,9,,1708101.0,1.0,144.270402110132,,3,222,Thursday
7961,2017-08-11,7.0,16.375,8,61.0,1708111.0,1.0,180.959666237058,,4,223,Friday
7966,2017-08-12,7.0,15.5625,8,61.0,1708121.0,1.0,150.572600694148,,5,224,Saturday
7971,2017-08-13,4.0,17.825,11,21.0,1708131.0,1.0,80.2751371635464,,6,225,Sunday
7976,2017-08-14,1.0,18.6375,12,0.0,1708141.0,1.0,161.757769956575,,0,226,Monday
7981,2017-08-15,2.0,25.0625,9,,1708151.0,1.0,111.761335307047,,1,227,Tuesday
7986,2017-08-16,3.0,20.8625,8,0.0,1708161.0,1.0,126.034311313186,,2,228,Wednesday
7991,2017-08-17,5.0,21.8,10,63.0,1708171.0,1.0,174.467285452882,,3,229,Thursday
7996,2017-08-18,6.0,19.6625,7,0.0,1708181.0,1.0,121.506482436341,,4,230,Friday
8001,2017-08-19,5.0,16.9375,11,63.0,1708191.0,1.0,160.328375151501,,5,231,Saturday
8006,2017-08-20,6.0,16.0125,10,61.0,1708201.0,1.0,88.8323053510043,,6,232,Sunday
8011,2017-08-21,7.0,17.2,15,61.0,1708211.0,1.0,156.498349566742,,0,233,Monday
8016,2017-08-22,4.0,17.6125,11,,1708221.0,1.0,137.482146234831,,1,234,Tuesday
8021,2017-08-23,0.0,19.4375,9,5.0,1708231.0,1.0,146.200693986919,,2,235,Wednesday
8026,2017-08-24,3.0,19.4875,14,21.0,1708241.0,1.0,161.178424672584,,3,236,Thursday
8031,2017-08-25,3.0,19.7625,13,,1708251.0,1.0,121.67851633637,,4,237,Friday
8036,2017-08-26,4.0,19.525,7,0.0,1708261.0,1.0,175.29635154451,,5,238,Saturday
8041,2017-08-27,4.0,19.6625,13,21.0,1708271.0,1.0,60.3904195840305,,6,239,Sunday
8046,2017-08-28,4.0,20.5375,5,,1708281.0,1.0,109.862269383009,,0,240,Monday
8051,2017-08-29,0.0,24.6,9,,1708291.0,1.0,140.114833354281,,1,241,Tuesday
8056,2017-08-30,6.0,20.0,11,61.0,1708301.0,1.0,117.705814678758,,2,242,Wednesday
8061,2017-08-31,7.0,14.8875,11,61.0,1708311.0,1.0,110.484249613829,,3,243,Thursday
8066,2017-09-01,4.0,17.3,7,61.0,1709011.0,1.0,134.901921529808,,4,244,Friday
8071,2017-09-02,4.0,16.525,8,21.0,1709021.0,1.0,148.15323696572,,5,245,Saturday
8076,2017-09-03,3.0,17.4,7,0.0,1709031.0,1.0,55.222134167446,,6,246,Sunday
8081,2017-09-04,0.0,18.2875,10,0.0,1709041.0,1.0,122.215195768898,,0,247,Monday
8086,2017-09-05,3.0,20.95,6,,1709051.0,1.0,128.680505002769,,1,248,Tuesday
8091,2017-09-06,7.0,18.2,17,63.0,1709061.0,1.0,86.9985590667094,,2,249,Wednesday
8096,2017-09-07,5.0,17.2875,16,21.0,1709071.0,1.0,144.563178397192,,3,250,Thursday
8101,2017-09-08,7.0,14.9375,10,61.0,1709081.0,1.0,129.928072228573,,4,251,Friday
8106,2017-09-09,7.0,15.025,9,61.0,1709091.0,1.0,113.451966800961,,5,252,Saturday
8111,2017-09-10,2.0,17.65,11,0.0,1709101.0,1.0,83.9548556625671,,6,253,Sunday
8116,2017-09-11,3.0,17.8625,11,21.0,1709111.0,1.0,148.173580794396,,0,254,Monday
8121,2017-09-12,5.0,16.1,12,21.0,1709121.0,1.0,80.7563950180735,,1,255,Tuesday
8126,2017-09-13,7.0,13.3375,20,63.0,1709131.0,1.0,103.419606846606,,2,256,Wednesday
8131,2017-09-14,7.0,13.2375,13,61.0,1709141.0,1.0,124.528915578366,,3,257,Thursday
8136,2017-09-15,6.0,14.425,11,21.0,1709151.0,1.0,177.095117317774,,4,258,Friday
8141,2017-09-16,8.0,11.9125,6,61.0,1709161.0,1.0,237.243301445744,,5,259,Saturday
8146,2017-09-17,7.0,15.25,7,61.0,1709171.0,1.0,82.0164448112146,,6,260,Sunday
8151,2017-09-18,2.0,15.075,4,0.0,1709181.0,1.0,135.443041598007,,0,261,Monday
8156,2017-09-19,5.0,14.3875,8,65.0,1709191.0,1.0,127.007001847412,,1,262,Tuesday
8161,2017-09-20,7.0,14.225,10,61.0,1709201.0,1.0,99.1792684718788,,2,263,Wednesday
8166,2017-09-21,4.0,16.9625,7,10.0,1709211.0,1.0,134.427589001166,,3,264,Thursday
8171,2017-09-22,1.0,15.5875,8,0.0,1709221.0,1.0,175.906900532966,,4,265,Friday
8176,2017-09-23,0.0,15.85,9,0.0,1709231.0,1.0,179.921676845873,,5,266,Saturday
8181,2017-09-24,7.0,15.8125,9,53.0,1709241.0,1.0,101.793277925589,,6,267,Sunday
8186,2017-09-25,6.0,16.225,15,21.0,1709251.0,1.0,129.709113092244,,0,268,Monday
8191,2017-09-26,7.0,15.725,12,10.0,1709261.0,1.0,151.541843015799,,1,269,Tuesday
8196,2017-09-27,7.0,16.575,10,61.0,1709271.0,1.0,116.379484184452,,2,270,Wednesday
8201,2017-09-28,7.0,15.1125,7,21.0,1709281.0,1.0,146.167521804,,3,271,Thursday
8206,2017-09-29,2.0,19.1,6,10.0,1709291.0,1.0,112.98521998769,,4,272,Friday
8211,2017-09-30,7.0,15.1125,6,61.0,1709301.0,1.0,161.771261258553,,5,273,Saturday
8216,2017-10-01,2.0,16.2875,6,,1710011.0,1.0,60.9824772636814,,6,274,Sunday
8221,2017-10-02,6.0,15.15,13,61.0,1710021.0,1.0,179.554452580413,,0,275,Monday
8226,2017-10-03,5.0,14.2625,14,61.0,1710031.0,1.0,66.3554760876056,,1,276,Tuesday
8231,2017-10-06,1.0,13.8875,13,3.0,1710061.0,1.0,143.098736564958,,4,279,Friday
8236,2017-10-07,7.0,10.65,10,61.0,1710071.0,1.0,167.83160335014,,5,280,Saturday
8241,2017-10-08,0.0,12.025,12,5.0,1710081.0,1.0,86.952830438685,,6,281,Sunday
8246,2017-10-09,5.0,12.475,8,20.0,1710091.0,1.0,191.429657344589,,0,282,Monday
8251,2017-10-10,7.0,14.05,9,63.0,1710101.0,1.0,121.017707851263,,1,283,Tuesday
8256,2017-10-11,7.0,14.6375,12,63.0,1710111.0,1.0,114.734152340098,,2,284,Wednesday
8261,2017-10-12,6.0,13.1875,24,21.0,1710121.0,1.0,107.921714219622,,3,285,Thursday
8266,2017-10-13,6.0,14.1625,8,10.0,1710131.0,1.0,118.292462064717,,4,286,Friday
8271,2017-10-14,8.0,15.7625,12,61.0,1710141.0,1.0,108.712927737647,,5,287,Saturday
8276,2017-10-15,2.0,17.8125,5,28.0,1710151.0,1.0,67.7430137509284,,6,288,Sunday
8281,2017-10-16,5.0,17.9375,7,10.0,1710161.0,1.0,108.129612539979,,0,289,Monday
8286,2017-10-17,7.0,14.725,13,,1710171.0,1.0,77.2429740379052,,1,290,Tuesday
8291,2017-10-18,4.0,14.8125,6,0.0,1710181.0,1.0,107.716445777842,,2,291,Wednesday
8296,2017-10-19,6.0,14.85,9,10.0,1710191.0,1.0,102.017092600254,,3,292,Thursday
8301,2017-10-20,7.0,14.175,6,61.0,1710201.0,1.0,117.637336559248,,4,293,Friday
8306,2017-10-21,7.0,13.0375,6,61.0,1710211.0,1.0,113.579118312875,,5,294,Saturday
8311,2017-10-22,7.0,11.025,7,61.0,1710221.0,1.0,102.271847780682,,6,295,Sunday
8317,2017-10-24,7.0,11.925,8,61.0,1710241.0,1.0,101.985508618079,,1,297,Tuesday
8322,2017-10-25,7.0,14.225,16,61.0,1710251.0,1.0,112.868099610742,,2,298,Wednesday
8327,2017-10-26,5.0,13.475,12,,1710261.0,1.0,121.902300059386,,3,299,Thursday
8332,2017-10-27,4.0,11.95,13,,1710271.0,1.0,176.844444234551,,4,300,Friday
8337,2017-10-28,7.0,11.2125,17,61.0,1710281.0,1.0,111.918783184116,,5,301,Saturday
8342,2017-10-29,2.0,9.9,20,21.0,1710291.0,1.0,66.1429955598758,,6,302,Sunday
8347,2017-10-30,,8.1,11,,1710301.0,1.0,203.761620898018,,0,303,Monday
8354,2017-11-01,,12.975,12,,1711011.0,1.0,159.909558679611,,2,305,Wednesday
8360,2017-11-02,,11.6875,13,,1711021.0,1.0,121.440397431826,,3,306,Thursday
8366,2017-11-03,,9.4375,7,,1711031.0,1.0,117.326070326731,,4,307,Friday
8372,2017-11-04,,10.2625,5,,1711041.0,1.0,133.795153821829,,5,308,Saturday
8378,2017-11-05,,9.8,8,,1711051.0,1.0,79.0166720053485,,6,309,Sunday
8384,2017-11-06,,8.2125,7,,1711061.0,1.0,111.224695011903,,0,310,Monday
8390,2017-11-07,,6.7875,5,,1711071.0,1.0,83.177904930265,,1,311,Tuesday
8396,2017-11-08,,8.625,9,,1711081.0,1.0,79.2557790596025,,2,312,Wednesday
8402,2017-11-09,6.0,8.55,9,10.0,1711091.0,1.0,120.473812071173,,3,313,Thursday
8408,2017-11-10,7.0,7.5375,16,61.0,1711101.0,1.0,114.106926212154,,4,314,Friday
8414,2017-11-11,5.0,5.2375,8,63.0,1711111.0,1.0,119.214846609495,,5,315,Saturday
8420,2017-11-12,7.0,5.575,7,61.0,1711121.0,1.0,81.7069031241421,,6,316,Sunday
8426,2017-11-13,2.0,5.9,9,10.0,1711131.0,1.0,146.465618425215,,0,317,Monday
8432,2017-11-14,7.0,6.3875,11,61.0,1711141.0,1.0,91.0963595190131,,1,318,Tuesday
8438,2017-11-15,7.0,9.375,7,61.0,1711151.0,1.0,107.455887247399,,2,319,Wednesday
8444,2017-11-16,8.0,8.8125,8,61.0,1711161.0,1.0,125.49889208889,,3,320,Thursday
8450,2017-11-17,3.0,7.725,10,21.0,1711171.0,1.0,141.616201864242,,4,321,Friday
8456,2017-11-18,5.0,5.35,12,65.0,1711181.0,1.0,89.6760956045913,,5,322,Saturday
8462,2017-11-19,3.0,6.25,15,21.0,1711191.0,1.0,121.373340644802,,6,323,Sunday
8468,2017-11-20,6.0,5.9625,6,,1711201.0,1.0,100.7324918034,,0,324,Monday
8474,2017-11-21,7.0,4.9875,5,61.0,1711211.0,1.0,90.5174834878254,,1,325,Tuesday
8480,2017-11-22,7.0,10.6125,10,61.0,1711221.0,1.0,84.7248904082783,,2,326,Wednesday
8486,2017-11-23,7.0,12.225,16,61.0,1711231.0,1.0,86.6235738346552,,3,327,Thursday
8492,2017-11-24,7.0,6.9875,8,61.0,1711241.0,1.0,102.704961608739,,4,328,Friday
8498,2017-11-25,7.0,2.775,5,45.0,1711251.0,1.0,100.894643188864,,5,329,Saturday
8504,2017-11-26,7.0,4.65,12,61.0,1711261.0,1.0,56.1839609734841,,6,330,Sunday
8510,2017-11-27,7.0,4.5625,14,61.0,1711271.0,1.0,108.488785532168,,0,331,Monday
8516,2017-11-28,7.0,5.4875,12,61.0,1711281.0,1.0,82.6450051477415,,1,332,Tuesday
8522,2017-11-29,7.0,4.225,6,61.0,1711291.0,1.0,70.8933590937057,,2,333,Wednesday
8528,2017-11-30,7.0,2.8125,4,10.0,1711301.0,1.0,151.851067390839,,3,334,Thursday
8534,2017-12-01,6.0,4.3625,8,68.0,1712011.0,1.0,81.7634785538538,,4,335,Friday
8540,2017-12-02,7.0,0.375,8,61.0,1712021.0,1.0,127.082516714906,,5,336,Saturday
8546,2017-12-03,7.0,5.225,7,61.0,1712031.0,1.0,77.1376298618811,,6,337,Sunday
8552,2017-12-04,2.0,5.3375,12,,1712041.0,1.0,132.405506118959,,0,338,Monday
8558,2017-12-05,7.0,8.65,17,21.0,1712051.0,1.0,98.6865740402869,,1,339,Tuesday
8564,2017-12-06,7.0,8.9,17,0.0,1712061.0,1.0,87.2168769966415,,2,340,Wednesday
8570,2017-12-07,8.0,5.7625,13,61.0,1712071.0,1.0,121.022930614205,,3,341,Thursday
8576,2017-12-08,6.0,1.675,10,73.0,1712081.0,1.0,90.723222063322,,4,342,Friday
8582,2017-12-09,3.0,3.5125,10,61.0,1712091.0,1.0,109.566700891337,,5,343,Saturday
8588,2017-12-10,7.0,0.9875,9,22.0,1712101.0,1.0,46.1034350972905,,6,344,Sunday
8594,2017-12-11,8.0,2.2375,14,61.0,1712111.0,1.0,64.1114917289524,,0,345,Monday
8600,2017-12-12,7.0,1.55,12,68.0,1712121.0,1.0,104.188888422736,,1,346,Tuesday
8606,2017-12-13,7.0,1.9875,12,69.0,1712131.0,1.0,71.0846835326617,,2,347,Wednesday
8612,2017-12-14,7.0,3.025,12,61.0,1712141.0,1.0,147.585568185835,,3,348,Thursday
8618,2017-12-15,7.0,3.0375,9,20.0,1712151.0,1.0,107.055312628908,,4,349,Friday
8624,2017-12-16,1.0,3.275,10,10.0,1712161.0,1.0,111.764487162802,,5,350,Saturday
8630,2017-12-17,3.0,1.1375,7,10.0,1712171.0,1.0,54.2108446777326,,6,351,Sunday
8636,2017-12-18,5.0,2.4625,6,10.0,1712181.0,1.0,132.343297226153,,0,352,Monday
8642,2017-12-19,7.0,5.9125,7,20.0,1712191.0,1.0,114.954215428736,,1,353,Tuesday
8648,2017-12-20,7.0,6.6375,6,20.0,1712201.0,1.0,95.0575238589803,,2,354,Wednesday
8654,2017-12-21,7.0,6.2375,10,21.0,1712211.0,1.0,123.510947305391,,3,355,Thursday
8660,2017-12-22,7.0,5.7625,9,10.0,1712221.0,1.0,132.34052838286,,4,356,Friday
8666,2017-12-23,7.0,7.8,19,61.0,1712231.0,1.0,216.986006515356,,5,357,Saturday
8672,2017-12-24,7.0,8.1125,16,61.0,1712241.0,1.0,168.227885876022,,6,358,Sunday
8680,2017-12-27,7.0,4.6125,7,21.0,1712271.0,1.0,104.582475428322,,2,361,Wednesday
8686,2017-12-28,4.0,4.0875,11,61.0,1712281.0,1.0,108.209333877696,,3,362,Thursday
8691,2017-12-29,5.0,2.8125,11,61.0,1712291.0,1.0,120.681193840944,,4,363,Friday
8696,2017-12-30,7.0,4.05,10,61.0,1712301.0,1.0,162.150512622119,,5,364,Saturday
8701,2017-12-31,7.0,8.25,16,63.0,1712311.0,1.0,162.986018021678,,6,365,Sunday
8707,2018-01-02,6.0,5.7,8,61.0,1801021.0,1.0,154.786374942725,,1,2,Tuesday
8712,2018-01-03,7.0,6.475,11,61.0,1801031.0,1.0,80.1711341155724,,2,3,Wednesday
8717,2018-01-04,6.0,5.5125,7,61.0,1801041.0,1.0,136.591619491075,,3,4,Thursday
8722,2018-01-05,8.0,4.325,10,61.0,1801051.0,1.0,91.934017601084,,4,5,Friday
8727,2018-01-06,7.0,3.1875,8,61.0,1801061.0,1.0,73.8495235935427,,5,6,Saturday
8732,2018-01-07,0.0,0.65,8,,1801071.0,1.0,87.9206063192333,,6,7,Sunday
8737,2018-01-08,1.0,0.9875,7,5.0,1801081.0,1.0,118.339722290326,,0,8,Monday
8742,2018-01-09,4.0,3.1625,11,0.0,1801091.0,1.0,88.8949959430897,,1,9,Tuesday
8747,2018-01-10,6.0,4.0125,6,21.0,1801101.0,1.0,92.1632213092253,,2,10,Wednesday
8752,2018-01-11,7.0,3.8375,10,61.0,1801111.0,1.0,126.219974300486,,3,11,Thursday
8757,2018-01-12,7.0,2.275,10,10.0,1801121.0,1.0,116.261966635988,,4,12,Friday
8762,2018-01-13,8.0,1.275,8,10.0,1801131.0,1.0,109.622594764107,,5,13,Saturday
8767,2018-01-14,1.0,0.325,8,5.0,1801141.0,1.0,49.0005592318035,,6,14,Sunday
8772,2018-01-15,7.0,1.5625,12,61.0,1801151.0,1.0,108.800629287407,,0,15,Monday
8777,2018-01-16,7.0,3.3625,9,61.0,1801161.0,1.0,116.40783148052,,1,16,Tuesday
8782,2018-01-17,6.0,1.8125,10,61.0,1801171.0,1.0,99.9287661378494,,2,17,Wednesday
8787,2018-01-18,7.0,1.1625,17,73.0,1801181.0,1.0,111.788522418724,,3,18,Thursday
8792,2018-01-19,6.0,1.975,10,73.0,1801191.0,1.0,121.028250919463,,4,19,Friday
8797,2018-01-20,8.0,1.75,7,61.0,1801201.0,1.0,115.690881472167,,5,20,Saturday
8802,2018-01-21,6.0,-0.6125,3,49.0,1801211.0,1.0,86.9824385331888,,6,21,Sunday
8807,2018-01-22,7.0,0.675,7,77.0,1801221.0,1.0,137.932331634568,,0,22,Monday
8812,2018-01-23,7.0,4.6625,7,61.0,1801231.0,1.0,101.743983330679,,1,23,Tuesday
8817,2018-01-24,8.0,11.6,14,61.0,1801241.0,1.0,115.464753338403,,2,24,Wednesday
8822,2018-01-25,7.0,7.95,9,21.0,1801251.0,1.0,103.267103773044,,3,25,Thursday
8827,2018-01-26,6.0,5.9625,5,45.0,1801261.0,1.0,98.0556839467947,,4,26,Friday
8832,2018-01-27,8.0,5.6375,9,10.0,1801271.0,1.0,130.945038639959,,5,27,Saturday
