,Unnamed: 0,Datum,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz
3352,,2015-05-25,,,,,,1505251.0,1.0,93.8478895546048
3353,,2015-05-26,,,,,,1505261.0,1.0,126.885645229909
3354,,2015-05-27,,,,,,1505271.0,1.0,102.221242794941
3355,,2015-05-28,,,,,,1505281.0,1.0,113.871596753032
3356,,2015-05-29,,,,,,1505291.0,1.0,132.425641438842
3357,,2015-05-30,,,,,,1505301.0,1.0,120.295569303579
3358,,2015-05-31,,,,,,1505311.0,1.0,53.2747806032447
3359,,2015-06-01,,,,,,1506011.0,1.0,131.799875274321
3360,,2015-06-02,,,,,,1506021.0,1.0,96.0309134237217
3361,,2015-06-03,,,,,,1506031.0,1.0,92.2734256379415
3362,,2015-06-04,,,,,,1506041.0,1.0,157.745638949818
3363,,2015-06-05,,,,,,1506051.0,1.0,90.8260563665041
3364,,2015-06-06,,,,,,1506061.0,1.0,160.016912242355
3365,,2015-06-07,,,,,,1506071.0,1.0,81.0228908423745
3366,,2015-06-08,,,,,,1506081.0,1.0,118.620010509136
3367,,2015-06-09,,,,,,1506091.0,1.0,103.751614199022
3368,,2015-06-10,,,,,,1506101.0,1.0,109.672600519434
3369,,2015-06-11,,,,,,1506111.0,1.0,82.2394493227455
3370,,2015-06-12,,,,,,1506121.0,1.0,110.933345275547
3371,,2015-06-13,,,,,,1506131.0,1.0,149.304738265576
3372,,2015-06-14,,,,,,1506141.0,1.0,54.200791257504
3373,,2015-06-15,,,,,,1506151.0,1.0,142.542446445232
3374,,2015-06-16,,,,,,1506161.0,1.0,79.09829297271379
3375,,2015-06-17,,,,,,1506171.0,1.0,97.5436336746583
3376,,2015-06-18,,,,,,1506181.0,1.0,140.824064614319
3377,,2015-06-19,,,,,,1506191.0,1.0,119.985803432121
3378,,2015-06-20,,,,,,1506201.0,1.0,146.634813820399
3379,,2015-06-21,,,,,,1506211.0,1.0,77.1354317914719
3380,,2015-06-22,,,,,,1506221.0,1.0,135.938737758693
3381,,2015-06-23,,,,,,1506231.0,1.0,122.481453982781
3382,,2015-06-24,,,,,,1506241.0,1.0,128.059192073461
3383,,2015-06-25,,,,,,1506251.0,1.0,178.518522583761
3384,,2015-06-26,,,,,,1506261.0,1.0,148.837350354137
3385,,2015-06-27,,,,,,1506271.0,1.0,169.797038127635
3386,,2015-06-28,,,,,,1506281.0,1.0,77.928316055467
3387,,2015-06-29,,,,,,1506291.0,1.0,167.270204460311
3388,,2015-06-30,,,,,,1506301.0,1.0,148.605225316688
3389,,2015-07-01,,,,,,1507011.0,1.0,120.186667934639
3390,,2015-07-02,,,,,,1507021.0,1.0,146.638389294812
3391,,2015-07-03,,,,,,1507031.0,1.0,144.951813259044
3392,,2015-07-04,,,,,,1507041.0,1.0,147.076833346115
3393,,2015-07-05,,,,,,1507051.0,1.0,42.8195772957965
3394,,2015-07-06,,,,,,1507061.0,1.0,152.361597385545
3395,,2015-07-07,,,,,,1507071.0,1.0,84.0059287460532
3396,,2015-07-08,,,,,,1507081.0,1.0,102.368510926785
3397,,2015-07-09,,,,,,1507091.0,1.0,135.630723416396
3398,,2015-07-10,,,,,,1507101.0,1.0,124.786803993428
3399,,2015-07-11,,,,,,1507111.0,1.0,130.113145531335
3400,,2015-07-12,,,,,,1507121.0,1.0,88.6540564733359
3401,,2015-07-13,,,,,,1507131.0,1.0,139.54366165469
3402,,2015-07-14,,,,,,1507141.0,1.0,130.501224284384
3403,,2015-07-15,,,,,,1507151.0,1.0,107.10110548093
3404,,2015-07-16,,,,,,1507161.0,1.0,137.546863233232
3405,,2015-07-17,,,,,,1507171.0,1.0,59.6756480447039
3406,,2015-07-18,,,,,,1507181.0,1.0,103.421875467186
3407,,2015-07-19,,,,,,1507191.0,1.0,72.7912616085759
3408,,2015-07-20,,,,,,1507201.0,1.0,112.088314087437
3409,,2015-07-21,,,,,,1507211.0,1.0,110.3163345983
3410,,2015-07-22,,,,,,1507221.0,1.0,142.22779347136
3411,,2015-07-23,,,,,,1507231.0,1.0,203.264125340781
3412,,2015-07-24,,,,,,1507241.0,1.0,190.774205174228
3413,,2015-07-25,,,,,,1507251.0,1.0,153.059769404023
3414,,2015-07-26,,,,,,1507261.0,1.0,128.285416683932
3415,,2015-07-27,,,,,,1507271.0,1.0,133.375781082704
3416,,2015-07-28,,,,,,1507281.0,1.0,145.923878713879
3417,,2015-07-29,,,,,,1507291.0,1.0,158.819215783308
3418,,2015-07-30,,,,,,1507301.0,1.0,146.484382697433
3419,,2015-07-31,,,,,,1507311.0,1.0,161.092565120206
3420,,2015-08-01,,,,,,1508011.0,1.0,218.255357934206
3421,,2015-08-02,,,,,,1508021.0,1.0,79.8524484948349
3422,,2015-08-03,,,,,,1508031.0,1.0,146.571539190605
3423,,2015-08-04,,,,,,1508041.0,1.0,181.610236114437
3424,,2015-08-05,,,,,,1508051.0,1.0,159.979977487315
3425,,2015-08-06,,,,,,1508061.0,1.0,205.307474929514
3426,,2015-08-07,,,,,,1508071.0,1.0,161.405348220657
3427,,2015-08-08,,,,,,1508081.0,1.0,257.886451180439
3428,,2015-08-09,,,,,,1508091.0,1.0,99.38449711713059
3429,,2015-08-10,,,,,,1508101.0,1.0,107.823834818728
3430,,2015-08-11,,,,,,1508111.0,1.0,111.719493582218
3431,,2015-08-12,,,,,,1508121.0,1.0,105.910085115263
3432,,2015-08-13,,,,,,1508131.0,1.0,130.032330328273
3433,,2015-08-14,,,,,,1508141.0,1.0,136.48598470265
3434,,2015-08-15,,,,,,1508151.0,1.0,143.900495093016
3435,,2015-08-16,,,,,,1508161.0,1.0,70.3788768512555
3436,,2015-08-17,,,,,,1508171.0,1.0,131.235107926437
3437,,2015-08-18,,,,,,1508181.0,1.0,150.330138057285
3438,,2015-08-19,,,,,,1508191.0,1.0,114.337019826085
3439,,2015-08-20,,,,,,1508201.0,1.0,136.545303473007
3440,,2015-08-21,,,,,,1508211.0,1.0,111.539105361957
3441,,2015-08-22,,,,,,1508221.0,1.0,192.310003941578
3442,,2015-08-23,,,,,,1508231.0,1.0,69.2444084339642
3443,,2015-08-24,,,,,,1508241.0,1.0,133.255520595342
3444,,2015-08-25,,,,,,1508251.0,1.0,117.118263733
3445,,2015-08-26,,,,,,1508261.0,1.0,91.6168944111224
3446,,2015-08-27,,,,,,1508271.0,1.0,141.911779920259
3447,,2015-08-28,,,,,,1508281.0,1.0,139.289247760728
3448,,2015-08-29,,,,,,1508291.0,1.0,126.140648787117
3449,,2015-08-30,,,,,,1508301.0,1.0,106.277493756171
3450,,2015-08-31,,,,,,1508311.0,1.0,161.450718481947
3451,,2015-09-01,,,,,,1509011.0,1.0,119.890051286369
3452,,2015-09-02,,,,,,1509021.0,1.0,83.7391536190601
3453,,2015-09-03,,,,,,1509031.0,1.0,114.383066784309
3454,,2015-09-04,,,,,,1509041.0,1.0,143.916404225232
3455,,2015-09-05,,,,,,1509051.0,1.0,156.958185021103
3456,,2015-09-06,,,,,,1509061.0,1.0,82.710116719476
3457,,2015-09-07,,,,,,1509071.0,1.0,153.007856994447
3458,,2015-09-08,,,,,,1509081.0,1.0,101.974900564771
3459,,2015-09-09,,,,,,1509091.0,1.0,85.9654454506722
3460,,2015-09-10,,,,,,1509101.0,1.0,117.413494347263
3461,,2015-09-11,,,,,,1509111.0,1.0,104.972387940673
3462,,2015-09-12,,,,,,1509121.0,1.0,133.717384428962
3463,,2015-09-13,,,,,,1509131.0,1.0,103.751245279575
3464,,2015-09-14,,,,,,1509141.0,1.0,133.510832118078
3465,,2015-09-15,,,,,,1509151.0,1.0,139.402208193743
3466,,2015-09-16,,,,,,1509161.0,1.0,133.689772019809
3467,,2015-09-17,,,,,,1509171.0,1.0,110.514257948888
3468,,2015-09-18,,,,,,1509181.0,1.0,142.732270753669
3469,,2015-09-19,,,,,,1509191.0,1.0,130.810510295333
3470,,2015-09-20,,,,,,1509201.0,1.0,78.983124398745
3471,,2015-09-21,,,,,,1509211.0,1.0,121.131518972434
3472,,2015-09-22,,,,,,1509221.0,1.0,95.7635024410138
3473,,2015-09-23,,,,,,1509231.0,1.0,113.985638571579
3474,,2015-09-24,,,,,,1509241.0,1.0,114.429804827026
3475,,2015-09-25,,,,,,1509251.0,1.0,106.295868104001
3476,,2015-09-26,,,,,,1509261.0,1.0,157.874583198782
3477,,2015-09-27,,,,,,1509271.0,1.0,68.6546901854519
3478,,2015-09-28,,,,,,1509281.0,1.0,110.384754268745
3479,,2015-09-29,,,,,,1509291.0,1.0,107.172499358255
3480,,2015-09-30,,,,,,1509301.0,1.0,115.168250758514
3481,,2015-10-01,,,,,,1510011.0,1.0,111.736624736966
3482,,2015-10-02,,,,,,1510021.0,1.0,135.233441535145
3483,,2015-10-03,,,,,,1510031.0,1.0,59.6051413782784
3484,,2015-10-04,,,,,,1510041.0,1.0,56.1124326265758
3485,,2015-10-05,,,,,,1510051.0,1.0,160.729447285732
3486,,2015-10-06,,,,,,1510061.0,1.0,174.298357024457
3487,,2015-10-07,,,,,,1510071.0,1.0,162.817648369254
3488,,2015-10-08,,,,,,1510081.0,1.0,126.317035048177
3489,,2015-10-09,,,,,,1510091.0,1.0,149.251607689849
3490,,2015-10-10,,,,,,1510101.0,1.0,142.819418608991
3491,,2015-10-11,,,,,,1510111.0,1.0,86.9624118426862
3492,,2015-10-12,,,,,,1510121.0,1.0,192.294672820891
3493,,2015-10-13,,,,,,1510131.0,1.0,121.893907688931
3494,,2015-10-14,,,,,,1510141.0,1.0,111.050169347629
3495,,2015-10-15,,,,,,1510151.0,1.0,137.955865633247
3496,,2015-10-16,,,,,,1510161.0,1.0,152.38092597735
3497,,2015-10-17,,,,,,1510171.0,1.0,156.794820766382
3498,,2015-10-18,,,,,,1510181.0,1.0,23.1084060436499
3499,,2015-10-19,,,,,,1510191.0,1.0,110.888803557782
3500,,2015-10-20,,,,,,1510201.0,1.0,100.850948230594
3501,,2015-10-21,,,,,,1510211.0,1.0,112.590628824215
3502,,2015-10-22,,,,,,1510221.0,1.0,120.599207022792
3503,,2015-10-23,,,,,,1510231.0,1.0,170.601696726685
3504,,2015-10-24,,,,,,1510241.0,1.0,156.651794474863
3505,,2015-10-25,,,,,,1510251.0,1.0,61.41483523667
3506,,2015-10-26,,,,,,1510261.0,1.0,133.31507822802
3507,,2015-10-27,,,,,,1510271.0,1.0,83.2407894196966
3508,,2015-10-28,,,,,,1510281.0,1.0,90.9366155404553
3509,,2015-10-29,,,,,,1510291.0,1.0,149.468634696244
3510,,2015-10-30,,,,,,1510301.0,1.0,105.50955151958
3511,,2015-10-31,,,,,,1510311.0,1.0,115.50901951675
3512,,2015-11-01,,,,,,1511011.0,1.0,82.8860192358928
3513,,2015-11-02,,,,,,1511021.0,1.0,122.852345589113
3514,,2015-11-03,,,,,,1511031.0,1.0,84.553670001191
3515,,2015-11-04,,,,,,1511041.0,1.0,98.2032297845558
3516,,2015-11-05,,,,,,1511051.0,1.0,95.5565289254052
3517,,2015-11-06,,,,,,1511061.0,1.0,70.8871682954291
3518,,2015-11-07,,,,,,1511071.0,1.0,122.555120081886
3519,,2015-11-08,,,,,,1511081.0,1.0,84.144949463918
3520,,2015-11-09,,,,,,1511091.0,1.0,142.252605742127
3521,,2015-11-10,,,,,,1511101.0,1.0,54.2491742553091
3522,,2015-11-11,,,,,,1511111.0,1.0,97.3992914498514
3523,,2015-11-12,,,,,,1511121.0,1.0,68.1250970120964
3524,,2015-11-13,,,,,,1511131.0,1.0,137.78054839384
3525,,2015-11-14,,,,,,1511141.0,1.0,111.437166094331
3526,,2015-11-15,,,,,,1511151.0,1.0,51.1508390696867
3527,,2015-11-16,,,,,,1511161.0,1.0,105.42649422144
3528,,2015-11-17,,,,,,1511171.0,1.0,100.395764258721
3529,,2015-11-18,,,,,,1511181.0,1.0,114.494850154785
3530,,2015-11-19,,,,,,1511191.0,1.0,134.988103054341
3531,,2015-11-20,,,,,,1511201.0,1.0,74.7164382653143
3532,,2015-11-21,,,,,,1511211.0,1.0,101.399264556987
3533,,2015-11-22,,,,,,1511221.0,1.0,24.7966336699915
3534,,2015-11-23,,,,,,1511231.0,1.0,154.755493939717
3535,,2015-11-24,,,,,,1511241.0,1.0,72.2488946542933
3536,,2015-11-25,,,,,,1511251.0,1.0,77.2817709171028
3537,,2015-11-26,,,,,,1511261.0,1.0,88.5864343689461
3538,,2015-11-27,,,,,,1511271.0,1.0,106.092543130648
3539,,2015-11-28,,,,,,1511281.0,1.0,107.179811171241
3540,,2015-11-29,,,,,,1511291.0,1.0,58.3202195832375
3541,,2015-11-30,,,,,,1511301.0,1.0,116.154576103571
3542,,2015-12-01,,,,,,1512011.0,1.0,82.6707016113753
3543,,2015-12-02,,,,,,1512021.0,1.0,76.6057982454552
3544,,2015-12-03,,,,,,1512031.0,1.0,105.563330698629
3545,,2015-12-04,,,,,,1512041.0,1.0,131.863727048158
3546,,2015-12-05,,,,,,1512051.0,1.0,76.8168361163005
3547,,2015-12-06,,,,,,1512061.0,1.0,60.0342630227906
3548,,2015-12-07,,,,,,1512071.0,1.0,88.562588014754
3549,,2015-12-08,,,,,,1512081.0,1.0,81.9208577619633
3550,,2015-12-09,,,,,,1512091.0,1.0,72.712284202785
3551,,2015-12-10,,,,,,1512101.0,1.0,87.3496995999479
3552,,2015-12-11,,,,,,1512111.0,1.0,73.56275671083
3553,,2015-12-12,,,,,,1512121.0,1.0,116.377705397521
3554,,2015-12-13,,,,,,1512131.0,1.0,56.5437174806995
3555,,2015-12-14,,,,,,1512141.0,1.0,113.623981570417
3556,,2015-12-15,,,,,,1512151.0,1.0,78.8474877114111
3557,,2015-12-16,,,,,,1512161.0,1.0,110.850649097379
3558,,2015-12-17,,,,,,1512171.0,1.0,103.843516197661
3559,,2015-12-18,,,,,,1512181.0,1.0,88.7319424672478
3560,,2015-12-19,,,,,,1512191.0,1.0,143.442015501486
3561,,2015-12-20,,,,,,1512201.0,1.0,51.7103695029047
3562,,2015-12-21,,,,,,1512211.0,1.0,112.891222676487
3563,,2015-12-22,,,,,,1512221.0,1.0,89.2481374766772
3564,,2015-12-23,,,,,,1512231.0,1.0,205.881287125549
3565,,2015-12-24,,,,,,1512241.0,1.0,195.39980134501
3566,,2015-12-27,,,,,,1512271.0,1.0,50.7942094660487
3567,,2015-12-28,,,,,,1512281.0,1.0,127.385224894884
3568,,2015-12-29,,,,,,1512291.0,1.0,125.989547665193
3569,,2015-12-30,,,,,,1512301.0,1.0,143.702283482079
3570,,2015-12-31,,,,,,1512311.0,1.0,249.037809581614
3571,,2016-01-02,,,,,,1601021.0,1.0,122.885747411276
3572,,2016-01-03,,,,,,1601031.0,1.0,67.3281609732765
3573,,2016-01-04,,,,,,1601041.0,1.0,128.822051799542
3574,,2016-01-05,,,,,,1601051.0,1.0,105.310039162795
3575,,2016-01-06,,,,,,1601061.0,1.0,90.0053108415906
3576,,2016-01-07,,,,,,1601071.0,1.0,155.456329863677
3577,,2016-01-08,,,,,,1601081.0,1.0,68.7481180605328
3578,,2016-01-09,,,,,,1601091.0,1.0,88.5967160881984
3579,,2016-01-10,,,,,,1601101.0,1.0,39.937818475784
3580,,2016-01-11,,,,,,1601111.0,1.0,123.468161375388
3581,,2016-01-12,,,,,,1601121.0,1.0,96.7749099762038
3582,,2016-01-13,,,,,,1601131.0,1.0,69.6713814579147
3583,,2016-01-14,,,,,,1601141.0,1.0,103.240917970383
3584,,2016-01-15,,,,,,1601151.0,1.0,76.7043334988454
3585,,2016-01-16,,,,,,1601161.0,1.0,134.82042208679
3586,,2016-01-17,,,,,,1601171.0,1.0,41.7306726855902
3587,,2016-01-18,,,,,,1601181.0,1.0,113.848186314372
3588,,2016-01-19,,,,,,1601191.0,1.0,99.3856405745354
3589,,2016-01-20,,,,,,1601201.0,1.0,79.1353473096275
3590,,2016-01-21,,,,,,1601211.0,1.0,108.595935694673
3591,,2016-01-22,,,,,,1601221.0,1.0,96.3055837260512
3592,,2016-01-23,,,,,,1601231.0,1.0,96.7489428154796
3593,,2016-01-24,,,,,,1601241.0,1.0,41.653137191445
3594,,2016-01-25,,,,,,1601251.0,1.0,101.660734532574
3595,,2016-01-26,,,,,,1601261.0,1.0,93.194311458274
3596,,2016-01-27,,,,,,1601271.0,1.0,86.5509289158139
3597,,2016-01-28,,,,,,1601281.0,1.0,124.556569599892
3598,,2016-01-29,,,,,,1601291.0,1.0,91.0082856635981
3599,,2016-01-30,,,,,,1601301.0,1.0,90.1685996751073
3600,,2016-01-31,,,,,,1601311.0,1.0,52.0502097378234
3601,,2016-02-01,,,,,,1602011.0,1.0,100.874631975329
3602,,2016-02-02,,,,,,1602021.0,1.0,101.820989696245
3603,,2016-02-03,,,,,,1602031.0,1.0,114.464238664044
3604,,2016-02-04,,,,,,1602041.0,1.0,128.594824919993
3605,,2016-02-05,,,,,,1602051.0,1.0,124.433139717936
3606,,2016-02-06,,,,,,1602061.0,1.0,121.619679418936
3607,,2016-02-07,,,,,,1602071.0,1.0,85.2218274039122
3608,,2016-02-08,,,,,,1602081.0,1.0,88.3772693920283
3609,,2016-02-09,,,,,,1602091.0,1.0,89.5365624321665
3610,,2016-02-10,,,,,,1602101.0,1.0,64.7482479156876
3611,,2016-02-11,,,,,,1602111.0,1.0,90.7630000858516
3612,,2016-02-12,,,,,,1602121.0,1.0,92.3826818576777
3613,,2016-02-13,,,,,,1602131.0,1.0,124.492562694277
3614,,2016-02-14,,,,,,1602141.0,1.0,75.4669049257995
3615,,2016-02-15,,,,,,1602151.0,1.0,136.432230966611
3616,,2016-02-16,,,,,,1602161.0,1.0,68.0478380664933
3617,,2016-02-17,,,,,,1602171.0,1.0,115.322591894885
3618,,2016-02-18,,,,,,1602181.0,1.0,130.016478349823
3619,,2016-02-19,,,,,,1602191.0,1.0,121.1062736985
3620,,2016-02-20,,,,,,1602201.0,1.0,85.2473137621134
3621,,2016-02-21,,,,,,1602211.0,1.0,57.7117326850023
3622,,2016-02-22,,,,,,1602221.0,1.0,64.1054034695987
3623,,2016-02-23,,,,,,1602231.0,1.0,70.6172908787781
3624,,2016-02-24,,,,,,1602241.0,1.0,85.7581547356481
3625,,2016-02-25,,,,,,1602251.0,1.0,115.0558696768
3626,,2016-02-26,,,,,,1602261.0,1.0,73.6223080391586
3627,,2016-02-27,,,,,,1602271.0,1.0,77.3392765156887
3628,,2016-02-28,,,,,,1602281.0,1.0,67.9028508038449
3629,,2016-02-29,,,,,,1602291.0,1.0,100.734692257053
3630,,2016-03-01,,,,,,1603011.0,1.0,94.4073594599461
3631,,2016-03-02,,,,,,1603021.0,1.0,76.3795550110334
3632,,2016-03-03,,,,,,1603031.0,1.0,116.797066860726
3633,,2016-03-04,,,,,,1603041.0,1.0,100.459635238409
3634,,2016-03-05,,,,,,1603051.0,1.0,126.558308460523
3635,,2016-03-06,,,,,,1603061.0,1.0,63.6973176810197
3636,,2016-03-07,,,,,,1603071.0,1.0,100.739810297883
3637,,2016-03-08,,,,,,1603081.0,1.0,121.47081943624
3638,,2016-03-09,,,,,,1603091.0,1.0,134.50464200454
3639,,2016-03-10,,,,,,1603101.0,1.0,144.670919387674
3640,,2016-03-11,,,,,,1603111.0,1.0,147.967084273896
3641,,2016-03-12,,,,,,1603121.0,1.0,156.983737754714
3642,,2016-03-13,,,,,,1603131.0,1.0,85.1258324563042
3643,,2016-03-14,,,,,,1603141.0,1.0,82.3443055655689
3644,,2016-03-15,,,,,,1603151.0,1.0,135.410674142097
3645,,2016-03-16,,,,,,1603161.0,1.0,149.729711282462
3646,,2016-03-17,,,,,,1603171.0,1.0,171.39484313798
3647,,2016-03-18,,,,,,1603181.0,1.0,107.770107847376
3648,,2016-03-19,,,,,,1603191.0,1.0,123.305215643708
3649,,2016-03-20,,,,,,1603201.0,1.0,60.1580699950504
3650,,2016-03-21,,,,,,1603211.0,1.0,111.594469309437
3651,,2016-03-22,,,,,,1603221.0,1.0,123.498900492749
3652,,2016-03-23,,,,,,1603231.0,1.0,170.980616905401
3653,,2016-03-26,,,,,,1603261.0,1.0,233.436259088557
3654,,2016-03-27,,,,,,1603271.0,1.0,92.2009391869641
3655,,2016-03-28,,,,,,1603281.0,1.0,78.9437065311216
3656,,2016-03-29,,,,,,1603291.0,1.0,119.200195257023
3657,,2016-03-30,,,,,,1603301.0,1.0,60.5126024929405
3658,,2016-03-31,,,,,,1603311.0,1.0,98.7497125455811
3659,,2016-04-01,,,,,,1604011.0,1.0,126.578280724595
3660,,2016-04-02,,,,,,1604021.0,1.0,87.3944207425519
3661,,2016-04-03,,,,,,1604031.0,1.0,59.9447846766429
3662,,2016-04-04,,,,,,1604041.0,1.0,137.947934007478
3663,,2016-04-05,,,,,,1604051.0,1.0,94.142825899826
3664,,2016-04-06,,,,,,1604061.0,1.0,115.447838356541
3665,,2016-04-07,,,,,,1604071.0,1.0,89.6184406128346
3666,,2016-04-08,,,,,,1604081.0,1.0,78.1961621702536
3667,,2016-04-09,,,,,,1604091.0,1.0,147.991506901966
3668,,2016-04-10,,,,,,1604101.0,1.0,52.0436407239646
3669,,2016-04-11,,,,,,1604111.0,1.0,123.702699233727
3670,,2016-04-12,,,,,,1604121.0,1.0,132.521415737209
3671,,2016-04-13,,,,,,1604131.0,1.0,94.2383228667346
3672,,2016-04-14,,,,,,1604141.0,1.0,147.451316499508
3673,,2016-04-15,,,,,,1604151.0,1.0,114.065751428593
3674,,2016-04-16,,,,,,1604161.0,1.0,154.36608888434
3675,,2016-04-17,,,,,,1604171.0,1.0,47.0066493758308
3676,,2016-04-18,,,,,,1604181.0,1.0,118.988739758524
3677,,2016-04-19,,,,,,1604191.0,1.0,118.548088668147
3678,,2016-04-20,,,,,,1604201.0,1.0,97.0075160140583
3679,,2016-04-21,,,,,,1604211.0,1.0,162.612344751633
3680,,2016-04-22,,,,,,1604221.0,1.0,113.388253179464
3681,,2016-04-23,,,,,,1604231.0,1.0,92.1021778355632
3682,,2016-04-24,,,,,,1604241.0,1.0,75.6222245885521
3683,,2016-04-25,,,,,,1604251.0,1.0,120.296897891865
3684,,2016-04-26,,,,,,1604261.0,1.0,110.811927318748
3685,,2016-04-27,,,,,,1604271.0,1.0,109.900043591409
3686,,2016-04-28,,,,,,1604281.0,1.0,144.258444140683
3687,,2016-04-29,,,,,,1604291.0,1.0,141.971140303684
3688,,2016-04-30,,,,,,1604301.0,1.0,133.934264874241
3689,,2016-05-01,,,,,,1605011.0,1.0,75.0855680153977
3690,,2016-05-02,,,,,,1605021.0,1.0,80.5343204678304
3691,,2016-05-03,,,,,,1605031.0,1.0,121.044237577884
3692,,2016-05-04,,,,,,1605041.0,1.0,143.517586627587
3693,,2016-05-05,,,,,,1605051.0,1.0,63.2181127337263
3694,,2016-05-06,,,,,,1605061.0,1.0,128.636414764642
3695,,2016-05-07,,,,,,1605071.0,1.0,130.740469962421
3696,,2016-05-08,,,,,,1605081.0,1.0,70.7536194190359
3697,,2016-05-09,,,,,,1605091.0,1.0,115.102371461682
3698,,2016-05-10,,,,,,1605101.0,1.0,92.2789261138812
3699,,2016-05-11,,,,,,1605111.0,1.0,85.9296410490685
3700,,2016-05-12,,,,,,1605121.0,1.0,120.372349558473
3701,,2016-05-13,,,,,,1605131.0,1.0,122.111295888313
3702,,2016-05-14,,,,,,1605141.0,1.0,163.420994743525
3703,,2016-05-15,,,,,,1605151.0,1.0,45.1928439286054
3704,,2016-05-16,,,,,,1605161.0,1.0,98.0010179281108
3705,,2016-05-17,,,,,,1605171.0,1.0,126.175939525105
3706,,2016-05-18,,,,,,1605181.0,1.0,124.058397743762
3707,,2016-05-19,,,,,,1605191.0,1.0,103.539894371924
3708,,2016-05-20,,,,,,1605201.0,1.0,142.315044989541
3709,,2016-05-21,,,,,,1605211.0,1.0,134.348751582816
3710,,2016-05-22,,,,,,1605221.0,1.0,44.0664524465327
3711,,2016-05-23,,,,,,1605231.0,1.0,92.0461391783152
3712,,2016-05-24,,,,,,1605241.0,1.0,93.689577938849
3713,,2016-05-25,,,,,,1605251.0,1.0,114.416569643787
3714,,2016-05-26,,,,,,1605261.0,1.0,118.05896130267
3715,,2016-05-27,,,,,,1605271.0,1.0,132.359505113365
3716,,2016-05-28,,,,,,1605281.0,1.0,80.6332169733006
3717,,2016-05-29,,,,,,1605291.0,1.0,62.5013270429653
3718,,2016-05-30,,,,,,1605301.0,1.0,134.578807812252
3719,,2016-05-31,,,,,,1605311.0,1.0,98.9116462513412
3720,,2016-06-01,,,,,,1606011.0,1.0,89.3200184546117
3721,,2016-06-02,,,,,,1606021.0,1.0,118.366755856865
3722,,2016-06-03,,,,,,1606031.0,1.0,126.172805594165
3723,,2016-06-04,,,,,,1606041.0,1.0,129.472695112237
3724,,2016-06-05,,,,,,1606051.0,1.0,56.1643884923837
3725,,2016-06-06,,,,,,1606061.0,1.0,96.630281826456
3726,,2016-06-07,,,,,,1606071.0,1.0,120.649972381176
3727,,2016-06-08,,,,,,1606081.0,1.0,90.3183766916616
3728,,2016-06-09,,,,,,1606091.0,1.0,176.623705667701
3729,,2016-06-10,,,,,,1606101.0,1.0,138.780097990443
3730,,2016-06-11,,,,,,1606111.0,1.0,146.289691920675
3731,,2016-06-12,,,,,,1606121.0,1.0,41.3202517417741
3732,,2016-06-13,,,,,,1606131.0,1.0,157.032598847473
3733,,2016-06-14,,,,,,1606141.0,1.0,119.96846203145
3734,,2016-06-15,,,,,,1606151.0,1.0,98.597982186145
3735,,2016-06-16,,,,,,1606161.0,1.0,132.226336008048
3736,,2016-06-17,,,,,,1606171.0,1.0,96.4894878589786
3737,,2016-06-18,,,,,,1606181.0,1.0,178.053503357419
3738,,2016-06-19,,,,,,1606191.0,1.0,47.3015501376727
3739,,2016-06-20,,,,,,1606201.0,1.0,154.234328655126
3740,,2016-06-21,,,,,,1606211.0,1.0,122.723468787436
3741,,2016-06-22,,,,,,1606221.0,1.0,98.8851882321757
3742,,2016-06-23,,,,,,1606231.0,1.0,159.229870584471
3743,,2016-06-24,,,,,,1606241.0,1.0,146.028836187358
3744,,2016-06-25,,,,,,1606251.0,1.0,160.675602624552
3745,,2016-06-26,,,,,,1606261.0,1.0,70.9661977461169
3746,,2016-06-27,,,,,,1606271.0,1.0,163.747099559984
3747,,2016-06-28,,,,,,1606281.0,1.0,120.494624396019
3748,,2016-06-29,,,,,,1606291.0,1.0,115.226044727455
3749,,2016-06-30,,,,,,1606301.0,1.0,165.845034983749
3750,,2016-07-01,,,,,,1607011.0,1.0,114.432331782581
3751,,2016-07-02,,,,,,1607021.0,1.0,151.530588705805
3752,,2016-07-03,,,,,,1607031.0,1.0,69.2208725565689
3753,,2016-07-04,,,,,,1607041.0,1.0,162.311728521353
3754,,2016-07-05,,,,,,1607051.0,1.0,99.5359318621793
3755,,2016-07-06,,,,,,1607061.0,1.0,108.94000089499
3756,,2016-07-08,,,,,,1607081.0,1.0,127.247931501737
3757,,2016-07-09,,,,,,1607091.0,1.0,115.811353583804
3758,,2016-07-10,,,,,,1607101.0,1.0,74.7486671975863
3759,,2016-07-11,,,,,,1607111.0,1.0,143.298039553454
3760,,2016-07-12,,,,,,1607121.0,1.0,98.8521437980355
3761,,2016-07-13,,,,,,1607131.0,1.0,136.905968374288
3762,,2016-07-14,,,,,,1607141.0,1.0,116.126177275812
3763,,2016-07-15,,,,,,1607151.0,1.0,132.699943835378
3764,,2016-07-16,,,,,,1607161.0,1.0,157.221628294765
3765,,2016-07-17,,,,,,1607171.0,1.0,42.885878239169
3766,,2016-07-19,,,,,,1607191.0,1.0,110.715440210892
3767,,2016-07-20,,,,,,1607201.0,1.0,104.132660811651
3768,,2016-07-21,,,,,,1607211.0,1.0,131.784060768095
3769,,2016-07-22,,,,,,1607221.0,1.0,113.407010430872
