,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,weekday,dayofyear,day_of_week,Product_type,Year,Date
6938,2017-01-16,0.0,0.25,9,0.0,1701161.0,1.0,88.9021282031328,0.0,0,16,Monday,Bread,2017,2017-01-16
6943,2017-01-17,7.0,0.5,4,10.0,1701171.0,1.0,82.1819950215278,0.0,1,17,Tuesday,Bread,2017,2017-01-17
6948,2017-01-18,7.0,0.125,8,20.0,1701181.0,1.0,88.8649502286419,0.0,2,18,Wednesday,Bread,2017,2017-01-18
6953,2017-01-19,8.0,1.5,8,61.0,1701191.0,1.0,119.723025026725,0.0,3,19,Thursday,Bread,2017,2017-01-19
6958,2017-01-20,8.0,3.625,5,21.0,1701201.0,1.0,87.1766818830841,0.0,4,20,Friday,Bread,2017,2017-01-20
6963,2017-01-21,7.0,5.75,5,10.0,1701211.0,1.0,107.032520387605,0.0,5,21,Saturday,Bread,2017,2017-01-21
6968,2017-01-22,8.0,1.375,5,10.0,1701221.0,1.0,57.9895653139982,0.0,6,22,Sunday,Bread,2017,2017-01-22
6973,2017-01-23,7.0,1.125,8,10.0,1701231.0,1.0,86.9879013792807,0.0,0,23,Monday,Bread,2017,2017-01-23
6978,2017-01-24,7.0,1.875,8,45.0,1701241.0,1.0,95.5104682174382,0.0,1,24,Tuesday,Bread,2017,2017-01-24
6983,2017-01-25,7.0,-1.25,6,49.0,1701251.0,1.0,64.9830364754336,0.0,2,25,Wednesday,Bread,2017,2017-01-25
6988,2017-01-26,6.0,1.0,7,10.0,1701261.0,1.0,116.676851600561,0.0,3,26,Thursday,Bread,2017,2017-01-26
6993,2017-01-27,0.0,2.142857,7,5.0,1701271.0,1.0,88.2521352952121,0.0,4,27,Friday,Bread,2017,2017-01-27
6998,2017-01-28,1.0,2.875,5,5.0,1701281.0,1.0,119.776887506826,0.0,5,28,Saturday,Bread,2017,2017-01-28
7003,2017-01-29,7.0,4.75,8,61.0,1701291.0,1.0,30.3865291347707,0.0,6,29,Sunday,Bread,2017,2017-01-29
7008,2017-01-30,7.0,2.625,13,61.0,1701301.0,1.0,95.5900521407205,0.0,0,30,Monday,Bread,2017,2017-01-30
7013,2017-01-31,7.0,3.125,15,10.0,1701311.0,1.0,92.8994636837401,0.0,1,31,Tuesday,Bread,2017,2017-01-31
7018,2017-02-01,7.0,1.125,8,20.0,1702011.0,1.0,66.5673255870155,0.0,2,32,Wednesday,Bread,2017,2017-02-01
7023,2017-02-02,7.0,1.75,6,61.0,1702021.0,1.0,89.9254398203578,0.0,3,33,Thursday,Bread,2017,2017-02-02
7028,2017-02-03,7.0,1.625,6,45.0,1702031.0,1.0,78.3684128353329,0.0,4,34,Friday,Bread,2017,2017-02-03
7033,2017-02-04,7.0,5.75,6,61.0,1702041.0,1.0,108.219789178826,0.0,5,35,Saturday,Bread,2017,2017-02-04
7038,2017-02-05,8.0,2.0,10,61.0,1702051.0,1.0,57.4532745562637,0.0,6,36,Sunday,Bread,2017,2017-02-05
7043,2017-02-06,7.0,2.5,12,61.0,1702061.0,1.0,132.177431806535,0.0,0,37,Monday,Bread,2017,2017-02-06
7048,2017-02-07,7.0,0.0,12,77.0,1702071.0,1.0,132.849204976505,0.0,1,38,Tuesday,Bread,2017,2017-02-07
7053,2017-02-08,8.0,-2.0,8,77.0,1702081.0,1.0,117.004984635316,0.0,2,39,Wednesday,Bread,2017,2017-02-08
7058,2017-02-09,8.0,-2.125,11,22.0,1702091.0,1.0,119.337453228786,0.0,3,40,Thursday,Bread,2017,2017-02-09
7063,2017-02-10,7.0,-1.75,16,10.0,1702101.0,1.0,121.144021086338,0.0,4,41,Friday,Bread,2017,2017-02-10
7068,2017-02-11,7.0,0.0,17,0.0,1702111.0,1.0,100.989205252472,0.0,5,42,Saturday,Bread,2017,2017-02-11
7073,2017-02-12,8.0,0.375,17,10.0,1702121.0,1.0,44.557352092852,0.0,6,43,Sunday,Bread,2017,2017-02-12
7078,2017-02-13,0.0,-0.25,10,10.0,1702131.0,1.0,119.108720290684,0.0,0,44,Monday,Bread,2017,2017-02-13
7083,2017-02-14,2.0,-0.75,8,49.0,1702141.0,1.0,141.073519448693,0.0,1,45,Tuesday,Bread,2017,2017-02-14
7088,2017-02-15,0.0,5.875,4,5.0,1702151.0,1.0,100.825877196342,0.0,2,46,Wednesday,Bread,2017,2017-02-15
7093,2017-02-16,7.0,6.25,10,61.0,1702161.0,1.0,146.826941839259,0.0,3,47,Thursday,Bread,2017,2017-02-16
7098,2017-02-17,7.0,6.0,9,61.0,1702171.0,1.0,151.638373911674,0.0,4,48,Friday,Bread,2017,2017-02-17
7103,2017-02-18,7.0,4.625,12,20.0,1702181.0,1.0,141.71660063089,0.0,5,49,Saturday,Bread,2017,2017-02-18
7108,2017-02-19,7.0,5.625,8,61.0,1702191.0,1.0,62.0097969516182,0.0,6,50,Sunday,Bread,2017,2017-02-19
7113,2017-02-20,7.0,8.0,16,61.0,1702201.0,1.0,66.0328545899126,0.0,0,51,Monday,Bread,2017,2017-02-20
7118,2017-02-21,6.0,7.625,18,,1702211.0,1.0,109.49615849071,0.0,1,52,Tuesday,Bread,2017,2017-02-21
7123,2017-02-22,6.0,7.375,20,61.0,1702221.0,1.0,61.7410274782351,0.0,2,53,Wednesday,Bread,2017,2017-02-22
7128,2017-02-23,7.0,4.375,22,63.0,1702231.0,1.0,83.2419409328517,0.0,3,54,Thursday,Bread,2017,2017-02-23
7133,2017-02-24,1.0,4.125,15,21.0,1702241.0,1.0,125.53740598929,0.0,4,55,Friday,Bread,2017,2017-02-24
7138,2017-02-25,7.0,3.375,12,61.0,1702251.0,1.0,115.341612709924,0.0,5,56,Saturday,Bread,2017,2017-02-25
7143,2017-02-26,7.0,7.5,11,61.0,1702261.0,1.0,51.7803618656751,0.0,6,57,Sunday,Bread,2017,2017-02-26
7148,2017-02-27,8.0,10.75,11,,1702271.0,1.0,122.569495991968,0.0,0,58,Monday,Bread,2017,2017-02-27
7153,2017-02-28,6.0,6.0,15,21.0,1702281.0,1.0,83.0765621031534,0.0,1,59,Tuesday,Bread,2017,2017-02-28
7158,2017-03-01,6.0,5.0,14,63.0,1703011.0,1.0,125.217450323725,0.0,2,60,Wednesday,Bread,2017,2017-03-01
7163,2017-03-02,3.0,6.5,16,21.0,1703021.0,1.0,129.890356481374,0.0,3,61,Thursday,Bread,2017,2017-03-02
7168,2017-03-03,2.0,8.375,10,0.0,1703031.0,1.0,87.3180596980489,0.0,4,62,Friday,Bread,2017,2017-03-03
7173,2017-03-04,6.0,9.125,5,5.0,1703041.0,1.0,98.7435434121811,0.0,5,63,Saturday,Bread,2017,2017-03-04
7178,2017-03-05,7.0,7.375,12,61.0,1703051.0,1.0,34.5835550634367,0.0,6,64,Sunday,Bread,2017,2017-03-05
7183,2017-03-06,8.0,3.75,17,0.0,1703061.0,1.0,89.6750437494664,0.0,0,65,Monday,Bread,2017,2017-03-06
7188,2017-03-07,7.0,1.75,7,20.0,1703071.0,1.0,100.15087379542,0.0,1,66,Tuesday,Bread,2017,2017-03-07
7193,2017-03-08,6.0,5.75,9,61.0,1703081.0,1.0,94.9229502187465,0.0,2,67,Wednesday,Bread,2017,2017-03-08
7198,2017-03-09,7.0,7.375,8,21.0,1703091.0,1.0,111.351351910469,0.0,3,68,Thursday,Bread,2017,2017-03-09
7203,2017-03-10,4.0,8.75,16,0.0,1703101.0,1.0,100.450621108239,0.0,4,69,Friday,Bread,2017,2017-03-10
7208,2017-03-11,2.0,7.75,9,0.0,1703111.0,1.0,121.869883897373,0.0,5,70,Saturday,Bread,2017,2017-03-11
7213,2017-03-12,6.0,6.375,9,,1703121.0,1.0,95.7356255719552,0.0,6,71,Sunday,Bread,2017,2017-03-12
7218,2017-03-13,7.0,6.625,7,5.0,1703131.0,1.0,120.053295378394,0.0,0,72,Monday,Bread,2017,2017-03-13
7223,2017-03-14,6.0,10.5,13,0.0,1703141.0,1.0,87.0000890332702,0.0,1,73,Tuesday,Bread,2017,2017-03-14
7228,2017-03-15,0.0,9.25,16,5.0,1703151.0,1.0,92.6236598779842,0.0,2,74,Wednesday,Bread,2017,2017-03-15
7233,2017-03-16,5.0,11.75,9,,1703161.0,1.0,110.643982291844,0.0,3,75,Thursday,Bread,2017,2017-03-16
7238,2017-03-17,6.0,6.75,18,63.0,1703171.0,1.0,112.504534119038,0.0,4,76,Friday,Bread,2017,2017-03-17
7243,2017-03-18,5.0,6.875,22,21.0,1703181.0,1.0,106.208725638613,0.0,5,77,Saturday,Bread,2017,2017-03-18
7248,2017-03-19,8.0,3.875,9,79.0,1703191.0,1.0,36.557110132907,0.0,6,78,Sunday,Bread,2017,2017-03-19
7253,2017-03-20,7.0,10.25,8,61.0,1703201.0,1.0,97.3489147113908,0.0,0,79,Monday,Bread,2017,2017-03-20
7258,2017-03-21,5.0,8.75,20,21.0,1703211.0,1.0,126.927370810771,0.0,1,80,Tuesday,Bread,2017,2017-03-21
7263,2017-03-22,0.0,10.75,11,0.0,1703221.0,1.0,101.415037514976,0.0,2,81,Wednesday,Bread,2017,2017-03-22
7268,2017-03-23,4.0,8.125,11,,1703231.0,1.0,100.177760988448,0.0,3,82,Thursday,Bread,2017,2017-03-23
7273,2017-03-24,0.0,10.5,7,0.0,1703241.0,1.0,128.368364908016,0.0,4,83,Friday,Bread,2017,2017-03-24
7278,2017-03-25,3.0,9.875,12,0.0,1703251.0,1.0,97.8900868337535,0.0,5,84,Saturday,Bread,2017,2017-03-25
7283,2017-03-26,3.0,9.375,7,0.0,1703261.0,1.0,85.2187867213704,0.0,6,85,Sunday,Bread,2017,2017-03-26
7288,2017-03-27,0.0,12.5,11,10.0,1703271.0,1.0,162.660207279858,0.0,0,86,Monday,Bread,2017,2017-03-27
7293,2017-03-28,0.0,13.875,7,0.0,1703281.0,1.0,107.613301109633,0.0,1,87,Tuesday,Bread,2017,2017-03-28
7298,2017-03-29,8.0,10.0,13,21.0,1703291.0,1.0,141.002747009982,0.0,2,88,Wednesday,Bread,2017,2017-03-29
7303,2017-03-30,7.0,16.0,12,61.0,1703301.0,1.0,151.539022676893,0.0,3,89,Thursday,Bread,2017,2017-03-30
7308,2017-03-31,0.0,19.75,7,,1703311.0,1.0,195.105275573427,0.0,4,90,Friday,Bread,2017,2017-03-31
7313,2017-04-01,2.0,15.75,7,0.0,1704011.0,1.0,224.207429968001,0.0,5,91,Saturday,Bread,2017,2017-04-01
7318,2017-04-02,2.0,13.375,13,0.0,1704021.0,1.0,90.4108850533697,0.0,6,92,Sunday,Bread,2017,2017-04-02
7323,2017-04-03,2.0,10.375,8,,1704031.0,1.0,187.854069053637,0.0,0,93,Monday,Bread,2017,2017-04-03
7328,2017-04-04,2.0,12.625,8,0.0,1704041.0,1.0,167.875773750993,0.0,1,94,Tuesday,Bread,2017,2017-04-04
7333,2017-04-05,5.0,9.875,18,21.0,1704051.0,1.0,98.318686836073,0.0,2,95,Wednesday,Bread,2017,2017-04-05
7338,2017-04-06,6.0,10.0,17,0.0,1704061.0,1.0,142.738966819238,0.0,3,96,Thursday,Bread,2017,2017-04-06
7343,2017-04-07,6.0,11.125,18,20.0,1704071.0,1.0,153.13878108102,0.0,4,97,Friday,Bread,2017,2017-04-07
7348,2017-04-08,7.0,10.875,12,,1704081.0,1.0,183.065412513501,0.0,5,98,Saturday,Bread,2017,2017-04-08
7353,2017-04-09,0.0,16.0,9,5.0,1704091.0,1.0,78.3925102817988,0.0,6,99,Sunday,Bread,2017,2017-04-09
7358,2017-04-10,7.0,9.5,19,21.0,1704101.0,1.0,157.029670654949,0.0,0,100,Monday,Bread,2017,2017-04-10
7363,2017-04-11,5.0,8.75,18,21.0,1704111.0,1.0,142.450858065516,0.0,1,101,Tuesday,Bread,2017,2017-04-11
7368,2017-04-12,7.0,8.75,13,61.0,1704121.0,1.0,127.466200723679,0.0,2,102,Wednesday,Bread,2017,2017-04-12
7373,2017-04-13,7.0,9.0,18,61.0,1704131.0,1.0,357.843060948626,0.0,3,103,Thursday,Bread,2017,2017-04-13
7379,2017-04-15,6.0,8.125,23,63.0,1704151.0,1.0,396.16076955053,0.0,5,105,Saturday,Bread,2017,2017-04-15
7384,2017-04-16,7.0,6.875,7,61.0,1704161.0,1.0,87.2043256933579,0.0,6,106,Sunday,Bread,2017,2017-04-16
7389,2017-04-17,6.0,6.25,10,61.0,1704171.0,1.0,23.1962791847882,0.0,0,107,Monday,Bread,2017,2017-04-17
7394,2017-04-18,4.0,5.625,15,,1704181.0,1.0,123.947010890956,0.0,1,108,Tuesday,Bread,2017,2017-04-18
7399,2017-04-19,0.0,6.375,10,0.0,1704191.0,1.0,107.21034333897,0.0,2,109,Wednesday,Bread,2017,2017-04-19
7404,2017-04-20,7.0,8.25,12,,1704201.0,1.0,145.310365058131,0.0,3,110,Thursday,Bread,2017,2017-04-20
7409,2017-04-21,7.0,11.875,19,61.0,1704211.0,1.0,124.895216030507,0.0,4,111,Friday,Bread,2017,2017-04-21
7414,2017-04-22,5.0,7.5,21,61.0,1704221.0,1.0,81.3906991756264,0.0,5,112,Saturday,Bread,2017,2017-04-22
7419,2017-04-23,4.0,7.875,20,21.0,1704231.0,1.0,54.169922075821,0.0,6,113,Sunday,Bread,2017,2017-04-23
7424,2017-04-24,7.0,8.875,17,63.0,1704241.0,1.0,92.4677986737874,0.0,0,114,Monday,Bread,2017,2017-04-24
7429,2017-04-25,5.0,5.5,15,69.0,1704251.0,1.0,80.9218016064876,0.0,1,115,Tuesday,Bread,2017,2017-04-25
7434,2017-04-26,6.0,7.625,7,61.0,1704261.0,1.0,82.1124954906633,0.0,2,116,Wednesday,Bread,2017,2017-04-26
7439,2017-04-27,6.0,8.625,13,61.0,1704271.0,1.0,98.0715104557433,0.0,3,117,Thursday,Bread,2017,2017-04-27
7444,2017-04-28,7.0,8.625,10,61.0,1704281.0,1.0,125.456981753476,0.0,4,118,Friday,Bread,2017,2017-04-28
7449,2017-04-29,4.0,7.125,9,61.0,1704291.0,1.0,123.277101467222,0.0,5,119,Saturday,Bread,2017,2017-04-29
7454,2017-04-30,1.0,11.875,12,0.0,1704301.0,1.0,60.2450021630226,0.0,6,120,Sunday,Bread,2017,2017-04-30
7460,2017-05-02,2.0,10.875,21,5.0,1705021.0,1.0,155.095888788648,0.0,1,122,Tuesday,Bread,2017,2017-05-02
7465,2017-05-03,3.0,11.25,20,5.0,1705031.0,1.0,118.326086080103,0.0,2,123,Wednesday,Bread,2017,2017-05-03
7470,2017-05-04,7.0,10.625,19,,1705041.0,1.0,149.956078967988,0.0,3,124,Thursday,Bread,2017,2017-05-04
7475,2017-05-05,7.0,8.25,15,61.0,1705051.0,1.0,86.0402504738117,0.0,4,125,Friday,Bread,2017,2017-05-05
7480,2017-05-06,7.0,11.0,7,0.0,1705061.0,1.0,137.068189796743,0.0,5,126,Saturday,Bread,2017,2017-05-06
7485,2017-05-07,0.0,17.125,9,0.0,1705071.0,1.0,89.0086685072793,0.0,6,127,Sunday,Bread,2017,2017-05-07
7490,2017-05-08,1.0,9.75,19,5.0,1705081.0,1.0,148.83378586129,0.0,0,128,Monday,Bread,2017,2017-05-08
7495,2017-05-09,4.0,10.0,12,,1705091.0,1.0,94.3672716433608,0.0,1,129,Tuesday,Bread,2017,2017-05-09
7500,2017-05-10,7.0,9.25,11,61.0,1705101.0,1.0,110.05390644857,0.0,2,130,Wednesday,Bread,2017,2017-05-10
7505,2017-05-11,0.0,13.375,14,,1705111.0,1.0,142.677183364091,0.0,3,131,Thursday,Bread,2017,2017-05-11
7510,2017-05-12,7.0,12.75,13,61.0,1705121.0,1.0,155.268162620008,0.0,4,132,Friday,Bread,2017,2017-05-12
7515,2017-05-13,6.0,17.875,6,21.0,1705131.0,1.0,132.162595452678,0.0,5,133,Saturday,Bread,2017,2017-05-13
7520,2017-05-14,2.0,18.75,12,0.0,1705141.0,1.0,81.7822715275506,0.0,6,134,Sunday,Bread,2017,2017-05-14
7525,2017-05-15,3.0,17.375,9,0.0,1705151.0,1.0,152.569401591519,0.0,0,135,Monday,Bread,2017,2017-05-15
7530,2017-05-16,7.0,14.125,8,61.0,1705161.0,1.0,133.170424802247,0.0,1,136,Tuesday,Bread,2017,2017-05-16
7535,2017-05-17,6.0,23.125,7,,1705171.0,1.0,80.7776768540183,0.0,2,137,Wednesday,Bread,2017,2017-05-17
7540,2017-05-18,4.0,23.125,12,,1705181.0,1.0,103.501730355572,0.0,3,138,Thursday,Bread,2017,2017-05-18
7545,2017-05-19,6.0,17.375,7,21.0,1705191.0,1.0,84.0165889848927,0.0,4,139,Friday,Bread,2017,2017-05-19
7550,2017-05-20,4.0,16.0,12,,1705201.0,1.0,174.274302653978,0.0,5,140,Saturday,Bread,2017,2017-05-20
7555,2017-05-21,1.0,18.625,12,,1705211.0,1.0,55.8214595630896,0.0,6,141,Sunday,Bread,2017,2017-05-21
7560,2017-05-22,0.0,17.75,9,,1705221.0,1.0,138.415948678585,0.0,0,142,Monday,Bread,2017,2017-05-22
7565,2017-05-23,4.0,22.125,15,95.0,1705231.0,1.0,96.780584678581,0.0,1,143,Tuesday,Bread,2017,2017-05-23
7570,2017-05-24,3.0,17.125,18,0.0,1705241.0,1.0,136.939147637809,0.0,2,144,Wednesday,Bread,2017,2017-05-24
7575,2017-05-25,2.0,18.875,12,,1705251.0,1.0,83.9282232026622,0.0,3,145,Thursday,Bread,2017,2017-05-25
7580,2017-05-26,0.0,20.75,6,0.0,1705261.0,1.0,127.227158892085,0.0,4,146,Friday,Bread,2017,2017-05-26
7585,2017-05-27,0.0,24.75,7,,1705271.0,1.0,128.587609179322,0.0,5,147,Saturday,Bread,2017,2017-05-27
7590,2017-05-28,1.0,22.375,14,61.0,1705281.0,1.0,72.2162693070431,0.0,6,148,Sunday,Bread,2017,2017-05-28
7595,2017-05-29,5.0,18.75,7,0.0,1705291.0,1.0,138.960680835425,0.0,0,149,Monday,Bread,2017,2017-05-29
7600,2017-05-30,6.0,20.5,14,5.0,1705301.0,1.0,112.762433854322,0.0,1,150,Tuesday,Bread,2017,2017-05-30
7605,2017-05-31,5.0,15.5,18,5.0,1705311.0,1.0,128.075086840652,0.0,2,151,Wednesday,Bread,2017,2017-05-31
7610,2017-06-01,0.0,17.375,12,5.0,1706011.0,1.0,122.612602773757,0.0,3,152,Thursday,Bread,2017,2017-06-01
7615,2017-06-02,0.0,20.25,9,,1706021.0,1.0,109.568315162716,0.0,4,153,Friday,Bread,2017,2017-06-02
7620,2017-06-03,7.0,17.5,5,61.0,1706031.0,1.0,147.340788187836,0.0,5,154,Saturday,Bread,2017,2017-06-03
7625,2017-06-04,5.0,17.125,14,61.0,1706041.0,1.0,71.186698283748,0.0,6,155,Sunday,Bread,2017,2017-06-04
7630,2017-06-05,1.0,20.125,9,0.0,1706051.0,1.0,51.613320416559,0.0,0,156,Monday,Bread,2017,2017-06-05
7635,2017-06-06,4.0,21.625,10,61.0,1706061.0,1.0,129.923307518664,0.0,1,157,Tuesday,Bread,2017,2017-06-06
7640,2017-06-07,7.0,12.25,14,63.0,1706071.0,1.0,96.3261708017248,0.0,2,158,Wednesday,Bread,2017,2017-06-07
7645,2017-06-08,7.0,14.875,8,61.0,1706081.0,1.0,109.25094379784,0.0,3,159,Thursday,Bread,2017,2017-06-08
7650,2017-06-09,6.0,20.25,14,95.0,1706091.0,1.0,146.050825934372,0.0,4,160,Friday,Bread,2017,2017-06-09
7655,2017-06-10,5.0,19.25,10,0.0,1706101.0,1.0,155.244457489777,0.0,5,161,Saturday,Bread,2017,2017-06-10
7660,2017-06-11,2.0,25.0,11,,1706111.0,1.0,71.2809920560123,0.0,6,162,Sunday,Bread,2017,2017-06-11
7665,2017-06-12,7.0,16.25,16,61.0,1706121.0,1.0,134.798408035579,0.0,0,163,Monday,Bread,2017,2017-06-12
7670,2017-06-13,6.0,16.125,16,21.0,1706131.0,1.0,118.641824642293,0.0,1,164,Tuesday,Bread,2017,2017-06-13
7675,2017-06-14,7.0,19.125,9,,1706141.0,1.0,107.822210054913,0.0,2,165,Wednesday,Bread,2017,2017-06-14
7680,2017-06-15,3.0,22.75,6,21.0,1706151.0,1.0,121.510818120738,0.0,3,166,Thursday,Bread,2017,2017-06-15
7685,2017-06-16,5.0,17.375,20,21.0,1706161.0,1.0,159.386053748275,0.0,4,167,Friday,Bread,2017,2017-06-16
7690,2017-06-17,0.0,20.125,15,0.0,1706171.0,1.0,152.587185601354,1.0,5,168,Saturday,Bread,2017,2017-06-17
7695,2017-06-18,2.0,24.25,9,,1706181.0,1.0,75.1727854873289,1.0,6,169,Sunday,Bread,2017,2017-06-18
7700,2017-06-19,1.0,25.375,7,0.0,1706191.0,1.0,146.631334543439,1.0,0,170,Monday,Bread,2017,2017-06-19
7705,2017-06-20,0.0,20.75,12,0.0,1706201.0,1.0,127.815304326711,1.0,1,171,Tuesday,Bread,2017,2017-06-20
7710,2017-06-21,3.0,18.75,10,,1706211.0,1.0,120.022105971466,1.0,2,172,Wednesday,Bread,2017,2017-06-21
7715,2017-06-22,3.0,20.25,10,95.0,1706221.0,1.0,78.1688619382617,1.0,3,173,Thursday,Bread,2017,2017-06-22
7720,2017-06-23,7.0,17.25,14,61.0,1706231.0,1.0,160.591006007475,1.0,4,174,Friday,Bread,2017,2017-06-23
7725,2017-06-24,6.0,17.875,19,61.0,1706241.0,1.0,213.304834757744,1.0,5,175,Saturday,Bread,2017,2017-06-24
7730,2017-06-25,7.0,17.25,16,20.0,1706251.0,1.0,69.3531645812572,1.0,6,176,Sunday,Bread,2017,2017-06-25
7735,2017-06-26,3.0,17.375,16,21.0,1706261.0,1.0,155.543228693566,0.0,0,177,Monday,Bread,2017,2017-06-26
7740,2017-06-27,3.0,16.375,9,,1706271.0,1.0,135.490018589734,0.0,1,178,Tuesday,Bread,2017,2017-06-27
7745,2017-06-28,6.0,19.75,18,,1706281.0,1.0,110.528030025808,0.0,2,179,Wednesday,Bread,2017,2017-06-28
7750,2017-06-29,7.0,17.875,8,61.0,1706291.0,1.0,126.32363509346,0.0,3,180,Thursday,Bread,2017,2017-06-29
7755,2017-06-30,7.0,14.875,11,63.0,1706301.0,1.0,118.656267761961,0.0,4,181,Friday,Bread,2017,2017-06-30
7760,2017-07-01,7.0,17.625,10,21.0,1707011.0,1.0,142.537037918789,0.0,5,182,Saturday,Bread,2017,2017-07-01
7765,2017-07-02,7.0,17.125,18,21.0,1707021.0,1.0,63.6146685898519,0.0,6,183,Sunday,Bread,2017,2017-07-02
7770,2017-07-03,7.0,18.625,14,95.0,1707031.0,1.0,144.589969427013,0.0,0,184,Monday,Bread,2017,2017-07-03
7776,2017-07-05,2.0,19.0,9,,1707051.0,1.0,137.917961104922,0.0,2,186,Wednesday,Bread,2017,2017-07-05
7781,2017-07-06,0.0,18.375,8,,1707061.0,1.0,170.80244658411,0.0,3,187,Thursday,Bread,2017,2017-07-06
7786,2017-07-07,5.0,20.625,7,61.0,1707071.0,1.0,136.561795937936,0.0,4,188,Friday,Bread,2017,2017-07-07
7791,2017-07-08,4.0,20.625,16,21.0,1707081.0,1.0,156.573447907018,0.0,5,189,Saturday,Bread,2017,2017-07-08
7796,2017-07-09,1.0,19.125,9,,1707091.0,1.0,76.246567028981,0.0,6,190,Sunday,Bread,2017,2017-07-09
7801,2017-07-10,7.0,17.5,6,61.0,1707101.0,1.0,140.641759507657,0.0,0,191,Monday,Bread,2017,2017-07-10
7806,2017-07-11,6.0,19.875,11,95.0,1707111.0,1.0,134.174542819592,0.0,1,192,Tuesday,Bread,2017,2017-07-11
7811,2017-07-12,7.0,14.75,12,61.0,1707121.0,1.0,92.5453856390347,0.0,2,193,Wednesday,Bread,2017,2017-07-12
7816,2017-07-13,6.0,16.875,15,,1707131.0,1.0,165.69253636193,0.0,3,194,Thursday,Bread,2017,2017-07-13
7821,2017-07-14,3.0,19.5,8,,1707141.0,1.0,161.336234262394,0.0,4,195,Friday,Bread,2017,2017-07-14
7826,2017-07-15,7.0,18.75,10,21.0,1707151.0,1.0,161.368243588646,0.0,5,196,Saturday,Bread,2017,2017-07-15
7831,2017-07-16,8.0,17.375,9,61.0,1707161.0,1.0,83.446445422438,0.0,6,197,Sunday,Bread,2017,2017-07-16
7836,2017-07-17,6.0,18.5,12,,1707171.0,1.0,158.966094203543,0.0,0,198,Monday,Bread,2017,2017-07-17
7841,2017-07-18,5.0,18.75,7,,1707181.0,1.0,123.668309159157,0.0,1,199,Tuesday,Bread,2017,2017-07-18
7846,2017-07-19,1.0,22.5,13,0.0,1707191.0,1.0,126.617460532105,0.0,2,200,Wednesday,Bread,2017,2017-07-19
7851,2017-07-20,7.0,21.5,5,61.0,1707201.0,1.0,152.89730610752,0.0,3,201,Thursday,Bread,2017,2017-07-20
7856,2017-07-21,2.0,20.5,10,,1707211.0,1.0,128.063478737945,0.0,4,202,Friday,Bread,2017,2017-07-21
7861,2017-07-22,7.0,18.5,9,63.0,1707221.0,1.0,118.581655925728,0.0,5,203,Saturday,Bread,2017,2017-07-22
7866,2017-07-23,6.0,19.375,12,61.0,1707231.0,1.0,60.4808932763266,0.0,6,204,Sunday,Bread,2017,2017-07-23
7871,2017-07-24,7.0,18.75,10,21.0,1707241.0,1.0,171.708992805544,0.0,0,205,Monday,Bread,2017,2017-07-24
7876,2017-07-25,7.0,16.25,16,63.0,1707251.0,1.0,129.504249202353,0.0,1,206,Tuesday,Bread,2017,2017-07-25
7881,2017-07-26,0.0,20.875,10,,1707261.0,1.0,182.444822422102,0.0,2,207,Wednesday,Bread,2017,2017-07-26
7886,2017-07-27,6.0,19.5,10,61.0,1707271.0,1.0,239.066940896544,0.0,3,208,Thursday,Bread,2017,2017-07-27
7891,2017-07-28,6.0,18.125,17,61.0,1707281.0,1.0,184.323576306162,0.0,4,209,Friday,Bread,2017,2017-07-28
7896,2017-07-29,5.0,19.625,11,61.0,1707291.0,1.0,202.431896081896,0.0,5,210,Saturday,Bread,2017,2017-07-29
7901,2017-07-30,5.0,24.0,11,61.0,1707301.0,1.0,65.4532794606465,0.0,6,211,Sunday,Bread,2017,2017-07-30
7906,2017-07-31,2.0,22.75,9,,1707311.0,1.0,162.425333410717,0.0,0,212,Monday,Bread,2017,2017-07-31
7911,2017-08-01,6.0,21.375,7,21.0,1708011.0,1.0,166.135486122073,0.0,1,213,Tuesday,Bread,2017,2017-08-01
7916,2017-08-02,5.0,21.375,8,61.0,1708021.0,1.0,155.022099183108,0.0,2,214,Wednesday,Bread,2017,2017-08-02
7921,2017-08-03,7.0,20.125,10,95.0,1708031.0,1.0,159.5753401745,0.0,3,215,Thursday,Bread,2017,2017-08-03
7926,2017-08-04,6.0,19.625,18,21.0,1708041.0,1.0,161.585238563032,0.0,4,216,Friday,Bread,2017,2017-08-04
7931,2017-08-05,4.0,20.125,12,,1708051.0,1.0,198.088094187281,0.0,5,217,Saturday,Bread,2017,2017-08-05
7936,2017-08-06,3.0,18.5,13,21.0,1708061.0,1.0,72.3122759066064,0.0,6,218,Sunday,Bread,2017,2017-08-06
7941,2017-08-07,2.0,22.4875,8,,1708071.0,1.0,172.028528903065,0.0,0,219,Monday,Bread,2017,2017-08-07
7946,2017-08-08,6.0,23.0625,8,21.0,1708081.0,1.0,137.161092618244,0.0,1,220,Tuesday,Bread,2017,2017-08-08
7951,2017-08-09,1.0,21.125,11,0.0,1708091.0,1.0,138.409853223588,0.0,2,221,Wednesday,Bread,2017,2017-08-09
7956,2017-08-10,6.0,19.6,9,,1708101.0,1.0,144.270402110132,0.0,3,222,Thursday,Bread,2017,2017-08-10
7961,2017-08-11,7.0,16.375,8,61.0,1708111.0,1.0,180.959666237058,0.0,4,223,Friday,Bread,2017,2017-08-11
